"contrast","estimate","SE","df","t.ratio","p.value","contrast_pretty"
"PR X2 Order1 F - PR X0 Order1 M",2.5,1.72613213971083,19,1.44832480809888,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X1 Order1 M",-2,2.64796070711647,19,-0.755298216708783,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X1 Order1 M",2.33333333333333,1.84786901133195,19,1.26271576557878,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X2 Order1 M",-0.833333333333328,2.36043161877242,19,-0.353042776882779,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X2 Order1 M",1,1.90980847758424,19,0.523612713911985,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X3 Order1 M",-2.33333333333333,2.54204411922641,19,-0.917896473820212,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X3 Order1 M",-1.66666666666667,1.99363020731247,19,-0.835995893598256,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X4 Order1 M",-2.16666666666667,2.59159685696017,19,-0.83603538137026,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X4 Order1 M",-3.33333333333333,2.14973138536882,19,-1.55058132193639,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X5 Order1 M",-2.33333333333333,2.75712792339509,19,-0.846291285048572,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X5 Order1 M",-3.66666666666667,2.19142400764584,19,-1.67318905600821,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X6 Order1 M",-2.66666666666666,2.77988808727578,19,-0.959271230691856,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X6 Order1 M",-2.33333333333333,2.32190182182095,19,-1.00492333974027,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X0 Order2 M",-13.3333333333333,2.73235968966097,19,-4.87978701478637,0.154087726742533,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X0 Order2 M",3.16666666666667,1.72613213971083,19,1.83454475692525,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
