"contrast","estimate","SE","df","t.ratio","p.value","contrast_pretty"
"PR X1 Order2 - NR X4 Order2",-3.66666666666667,6.30740115129118,21,-0.581327646477039,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order2 - PR X4 Order2",0.333333333333335,5.16751610575359,21,0.0645055238361419,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order2 - NR X5 Order2",-8.66666666666667,6.909101984751,21,-1.25438395406447,0.999812961579199,"NANA OrderNA - NANA OrderNA"
"PR X1 Order2 - PR X5 Order2",-0.999999999999999,5.476830378574,21,-0.182587360001529,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order2 - NR X6 Order2",-1.91666666666667,5.74198994538902,21,-0.333798332093181,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order2 - PR X6 Order2",-4.33333333333333,5.72598609733876,21,-0.756783767838227,0.999999988110494,"NANA OrderNA - NANA OrderNA"
"NR X2 Order2 - PR X2 Order2",5.83333333333334,6.31331803475673,21,0.923972671932423,0.999999234972345,"NANA OrderNA - NANA OrderNA"
"NR X2 Order2 - NR X3 Order2",2.66666666666667,1.29452913285321,21,2.05995106559649,0.923611493241438,"NANA OrderNA - NANA OrderNA"
"NR X2 Order2 - PR X3 Order2",5.08333333333333,6.41072793526076,21,0.792941672875183,0.999999967426375,"NANA OrderNA - NANA OrderNA"
"NR X2 Order2 - NR X4 Order2",1.66666666666667,2.07865998201422,21,0.801798601545055,0.999999958716032,"NANA OrderNA - NANA OrderNA"
"NR X2 Order2 - PR X4 Order2",5.66666666666667,3.15687328948264,21,1.79502506025363,0.978645079628549,"NANA OrderNA - NANA OrderNA"
"NR X2 Order2 - NR X5 Order2",-3.33333333333333,2.54237771853131,21,-1.3111086165666,0.999626556187744,"NANA OrderNA - NANA OrderNA"
"NR X2 Order2 - PR X5 Order2",4.33333333333334,3.50671039537311,21,1.2357260351613,0.999852972834068,"NANA OrderNA - NANA OrderNA"
"NR X2 Order2 - NR X6 Order2",3.41666666666667,2.31876118631338,21,1.47348794987329,0.997986457125157,"NANA OrderNA - NANA OrderNA"
