mouse_id,sex,order,day,hour,pr_hourly_pellet_intake,nr_hourly_pellet_intake
FEDXB06,F,2,3,1,0,0
FEDXB06,F,2,3,2,7,16
FEDXB06,F,2,3,3,6,0
FEDXB06,F,2,3,4,7,0
FEDXB06,F,2,3,5,3,16
FEDXB06,F,2,3,6,0,0
FEDXB06,F,2,3,7,4,0
FEDXB06,F,2,3,8,0,10
FEDXB06,F,2,3,9,8,4
FEDXB06,F,2,3,10,0,5
FEDXB06,F,2,3,11,12,13
FEDXB06,F,2,3,12,8,21
FEDXB06,F,2,3,13,17,21
FEDXB06,F,2,3,14,19,13
FEDXB06,F,2,3,15,16,17
FEDXB06,F,2,3,16,18,22
FEDXB06,F,2,3,17,11,21
FEDXB06,F,2,3,18,20,25
FEDXB06,F,2,3,19,12,0
FEDXB06,F,2,3,20,15,0
FEDXB06,F,2,3,21,5,9
FEDXB06,F,2,3,22,1,13
FEDXB06,F,2,3,23,4,4
FEDXB06,F,2,4,0,10,15
FEDXB06,F,2,4,1,5,0
FEDXB06,F,2,4,2,8,11
FEDXB06,F,2,4,3,7,9
FEDXB06,F,2,4,4,0,0
FEDXB06,F,2,4,5,3,0
FEDXB06,F,2,4,6,1,0
FEDXB06,F,2,4,7,3,3
FEDXB06,F,2,4,8,2,4
FEDXB06,F,2,4,9,0,0
FEDXB06,F,2,4,10,9,19
FEDXB06,F,2,4,11,2,0
FEDXB06,F,2,4,12,12,22
FEDXB06,F,2,4,13,19,10
FEDXB06,F,2,4,14,17,21
FEDXB06,F,2,4,15,18,20
FEDXB06,F,2,4,16,14,19
FEDXB06,F,2,4,17,18,20
FEDXB06,F,2,4,18,18,25
FEDXB06,F,2,4,19,9,12
FEDXB06,F,2,4,20,0,0
FEDXB06,F,2,4,21,8,18
FEDXB06,F,2,4,22,16,5
FEDXB06,F,2,4,23,17,12
FEDXB06,F,2,5,0,0,0
FEDXB06,F,2,5,1,7,3
FEDXB06,F,2,5,2,6,13
FEDXB06,F,2,5,3,2,10
FEDXB06,F,2,5,4,13,0
FEDXB06,F,2,5,5,0,0
FEDXB06,F,2,5,6,0,14
FEDXB06,F,2,5,7,2,0
FEDXB06,F,2,5,8,0,6
FEDXB06,F,2,5,9,4,22
FEDXB06,F,2,5,10,0,0
FEDXB06,F,2,5,11,10,19
FEDXB06,F,2,5,12,16,25
FEDXB06,F,2,5,13,11,35
FEDXB06,F,2,5,14,14,37
FEDXB06,F,2,5,15,23,32
FEDXB06,F,2,5,16,21,14
FEDXB06,F,2,5,17,14,0
FEDXB06,F,2,5,18,13,40
FEDXB06,F,2,5,19,14,12
FEDXB06,F,2,5,20,17,7
FEDXB06,F,2,5,21,9,1
FEDXB06,F,2,5,22,0,14
FEDXB06,F,2,5,23,7,31
FEDXB06,F,2,6,0,5,29
FEDXB06,F,2,6,1,4,17
FEDXB06,F,2,6,2,0,0
FEDXB06,F,2,6,3,19,23
FEDXB06,F,2,6,4,0,13
FEDXB06,F,2,6,5,5,0
FEDXB06,F,2,6,6,0,8
FEDXB06,F,2,6,7,0,4
FEDXB06,F,2,6,8,4,5
FEDXB06,F,2,6,9,10,0
FEDXB06,F,2,6,10,0,7
FEDXB06,F,2,6,11,3,10
FEDXB06,F,2,6,12,17,21
FEDXB06,F,2,6,13,17,17
FEDXB06,F,2,6,14,15,25
FEDXB06,F,2,6,15,19,20
FEDXB06,F,2,6,16,30,28
FEDXB06,F,2,6,17,7,12
FEDXB06,F,2,6,18,5,11
FEDXB06,F,2,6,19,7,0
FEDXB06,F,2,6,20,1,23
FEDXB06,F,2,6,21,0,0
FEDXB06,F,2,6,22,0,16
FEDXB06,F,2,6,23,0,16
FEDXB07,F,1,0,0,0,0
FEDXB07,F,1,0,1,0,0
FEDXB07,F,1,0,2,0,5
FEDXB07,F,1,0,3,0,2
FEDXB07,F,1,0,4,0,0
FEDXB07,F,1,0,5,9,18
FEDXB07,F,1,0,6,0,0
FEDXB07,F,1,0,7,0,0
FEDXB07,F,1,0,8,2,6
FEDXB07,F,1,0,9,0,0
FEDXB07,F,1,0,10,5,12
FEDXB07,F,1,0,11,3,0
FEDXB07,F,1,0,12,10,19
FEDXB07,F,1,0,13,14,13
FEDXB07,F,1,0,14,13,17
FEDXB07,F,1,0,15,21,12
FEDXB07,F,1,0,16,16,13
FEDXB07,F,1,0,17,14,18
FEDXB07,F,1,0,18,8,21
FEDXB07,F,1,0,19,0,17
FEDXB07,F,1,0,20,17,0
FEDXB07,F,1,0,21,8,5
FEDXB07,F,1,0,22,0,12
FEDXB07,F,1,0,23,7,17
FEDXB07,F,1,1,0,18,5
FEDXB07,F,1,1,1,0,0
FEDXB07,F,1,1,2,4,0
FEDXB07,F,1,1,3,13,6
FEDXB07,F,1,1,4,6,0
FEDXB07,F,1,1,5,0,0
FEDXB07,F,1,1,6,7,14
FEDXB07,F,1,1,7,4,0
FEDXB07,F,1,1,8,0,0
FEDXB07,F,1,1,9,0,4
FEDXB07,F,1,1,10,5,6
FEDXB07,F,1,1,11,4,9
FEDXB07,F,1,1,12,9,7
FEDXB07,F,1,1,13,22,21
FEDXB07,F,1,1,14,26,13
FEDXB07,F,1,1,15,14,15
FEDXB07,F,1,1,16,17,7
FEDXB07,F,1,1,17,14,23
FEDXB07,F,1,1,18,7,12
FEDXB07,F,1,1,19,14,12
FEDXB07,F,1,1,20,1,17
FEDXB07,F,1,1,21,10,8
FEDXB07,F,1,1,22,9,8
FEDXB07,F,1,1,23,15,3
FEDXB07,F,1,2,0,21,16
FEDXB07,F,1,2,1,8,1
FEDXB07,F,1,2,2,8,8
FEDXB07,F,1,2,3,10,0
FEDXB07,F,1,2,4,0,0
FEDXB07,F,1,2,5,0,12
FEDXB07,F,1,2,6,6,0
FEDXB07,F,1,2,7,0,7
FEDXB07,F,1,2,8,0,0
FEDXB07,F,1,2,9,6,0
FEDXB07,F,1,2,10,0,8
FEDXB07,F,1,2,11,0,10
FEDXB07,F,1,2,12,19,4
FEDXB07,F,1,2,13,14,16
FEDXB07,F,1,2,14,19,19
FEDXB07,F,1,2,15,18,12
FEDXB07,F,1,2,16,17,17
FEDXB07,F,1,2,17,16,15
FEDXB07,F,1,2,18,16,13
FEDXB07,F,1,2,19,17,7
FEDXB07,F,1,2,20,19,13
FEDXB07,F,1,2,21,17,7
FEDXB07,F,1,2,22,12,14
FEDXB07,F,1,2,23,22,17
FEDXB07,F,1,3,0,1,9
FEDXB07,F,1,3,1,0,0
FEDXB07,F,1,3,2,18,5
FEDXB07,F,1,3,3,3,10
FEDXB07,F,1,3,4,0,0
FEDXB07,F,1,3,5,9,0
FEDXB07,F,1,3,6,0,0
FEDXB07,F,1,3,7,0,5
FEDXB07,F,1,3,8,5,0
FEDXB07,F,1,3,9,0,0
FEDXB07,F,1,3,10,5,4
FEDXB07,F,1,3,11,9,11
FEDXB07,F,1,3,12,15,8
FEDXB07,F,1,3,13,19,17
FEDXB07,F,1,3,14,18,22
FEDXB07,F,1,3,15,20,17
FEDXB07,F,1,3,16,25,16
FEDXB07,F,1,3,17,18,17
FEDXB07,F,1,3,18,28,13
FEDXB07,F,1,3,19,11,14
FEDXB07,F,1,3,20,20,13
FEDXB07,F,1,3,21,3,0
FEDXB07,F,1,3,22,14,9
FEDXB07,F,1,3,23,14,6
FEDXB07,F,1,4,0,28,17
FEDXB07,F,1,4,1,0,0
FEDXB07,F,1,4,2,11,4
FEDXB07,F,1,4,3,11,2
FEDXB07,F,1,4,4,0,5
FEDXB07,F,1,4,5,0,0
FEDXB07,F,1,4,6,3,12
FEDXB07,F,1,4,7,0,0
FEDXB07,F,1,4,8,7,0
FEDXB07,F,1,4,9,0,0
FEDXB07,F,1,4,10,7,8
FEDXB07,F,1,4,11,0,6
FEDXB07,F,1,4,12,15,13
FEDXB07,F,1,4,13,23,15
FEDXB07,F,1,4,14,23,28
FEDXB07,F,1,4,15,21,19
FEDXB07,F,1,4,16,17,11
FEDXB07,F,1,4,17,31,17
FEDXB07,F,1,4,18,19,16
FEDXB07,F,1,4,19,22,4
FEDXB07,F,1,4,20,13,0
FEDXB07,F,1,4,21,4,14
FEDXB07,F,1,4,22,4,16
FEDXB07,F,1,4,23,29,17
FEDXB07,F,1,5,0,18,9
FEDXB07,F,1,5,1,7,1
FEDXB07,F,1,5,2,10,5
FEDXB07,F,1,5,3,8,0
FEDXB07,F,1,5,4,0,0
FEDXB07,F,1,5,5,0,0
FEDXB07,F,1,5,6,9,8
FEDXB07,F,1,5,7,0,0
FEDXB07,F,1,5,8,6,0
FEDXB07,F,1,5,9,1,16
FEDXB07,F,1,5,10,5,0
FEDXB07,F,1,5,11,7,9
FEDXB07,F,1,5,12,10,8
FEDXB07,F,1,5,13,18,13
FEDXB07,F,1,5,14,17,15
FEDXB07,F,1,5,15,25,17
FEDXB07,F,1,5,16,23,29
FEDXB07,F,1,5,17,23,9
FEDXB07,F,1,5,18,28,18
FEDXB07,F,1,5,19,17,14
FEDXB07,F,1,5,20,17,15
FEDXB07,F,1,5,21,18,5
FEDXB07,F,1,5,22,0,3
FEDXB07,F,1,5,23,18,16
FEDXB07,F,1,6,0,18,5
FEDXB07,F,1,6,1,0,0
FEDXB07,F,1,6,2,0,0
FEDXB07,F,1,6,3,6,7
FEDXB07,F,1,6,4,9,3
FEDXB07,F,1,6,5,0,0
FEDXB07,F,1,6,6,3,7
FEDXB07,F,1,6,7,0,0
FEDXB07,F,1,6,8,0,0
FEDXB07,F,1,6,9,10,7
FEDXB07,F,1,6,10,0,0
FEDXB07,F,1,6,11,8,8
FEDXB07,F,1,6,12,14,11
FEDXB07,F,1,6,13,20,17
FEDXB07,F,1,6,14,22,19
FEDXB07,F,1,6,15,24,16
FEDXB07,F,1,6,16,27,17
FEDXB07,F,1,6,17,21,17
FEDXB07,F,1,6,18,24,11
FEDXB07,F,1,6,19,17,5
FEDXB07,F,1,6,20,15,0
FEDXB07,F,1,6,21,25,12
FEDXB07,F,1,6,22,13,16
FEDXB07,F,1,6,23,15,12
FEDXB08,F,1,0,0,0,0
FEDXB08,F,1,0,1,0,0
FEDXB08,F,1,0,2,0,4
FEDXB08,F,1,0,3,0,0
FEDXB08,F,1,0,4,1,12
FEDXB08,F,1,0,5,9,0
FEDXB08,F,1,0,6,1,9
FEDXB08,F,1,0,7,7,0
FEDXB08,F,1,0,8,4,14
FEDXB08,F,1,0,9,4,0
FEDXB08,F,1,0,10,6,10
FEDXB08,F,1,0,11,9,7
FEDXB08,F,1,0,12,14,3
FEDXB08,F,1,0,13,13,15
FEDXB08,F,1,0,14,17,17
FEDXB08,F,1,0,15,11,16
FEDXB08,F,1,0,16,7,19
FEDXB08,F,1,0,17,8,6
FEDXB08,F,1,0,18,21,0
FEDXB08,F,1,0,19,6,0
FEDXB08,F,1,0,20,8,26
FEDXB08,F,1,0,21,0,12
FEDXB08,F,1,0,22,0,8
FEDXB08,F,1,0,23,3,0
FEDXB08,F,1,1,0,4,4
FEDXB08,F,1,1,1,2,5
FEDXB08,F,1,1,2,4,9
FEDXB08,F,1,1,3,20,7
FEDXB08,F,1,1,4,4,0
FEDXB08,F,1,1,5,6,6
FEDXB08,F,1,1,6,11,3
FEDXB08,F,1,1,7,0,0
FEDXB08,F,1,1,8,9,7
FEDXB08,F,1,1,9,10,4
FEDXB08,F,1,1,10,5,12
FEDXB08,F,1,1,11,12,0
FEDXB08,F,1,1,12,9,11
FEDXB08,F,1,1,13,16,12
FEDXB08,F,1,1,14,20,16
FEDXB08,F,1,1,15,14,22
FEDXB08,F,1,1,16,17,19
FEDXB08,F,1,1,17,0,0
FEDXB08,F,1,1,18,18,14
FEDXB08,F,1,1,19,4,16
FEDXB08,F,1,1,20,7,0
FEDXB08,F,1,1,21,3,0
FEDXB08,F,1,1,22,4,5
FEDXB08,F,1,1,23,11,11
FEDXB08,F,1,2,0,7,15
FEDXB08,F,1,2,1,10,4
FEDXB08,F,1,2,2,0,1
FEDXB08,F,1,2,3,4,0
FEDXB08,F,1,2,4,0,0
FEDXB08,F,1,2,5,3,11
FEDXB08,F,1,2,6,0,0
FEDXB08,F,1,2,7,5,5
FEDXB08,F,1,2,8,0,0
FEDXB08,F,1,2,9,0,9
FEDXB08,F,1,2,10,5,0
FEDXB08,F,1,2,11,7,9
FEDXB08,F,1,2,12,7,10
FEDXB08,F,1,2,13,14,9
FEDXB08,F,1,2,14,11,22
FEDXB08,F,1,2,15,16,17
FEDXB08,F,1,2,16,11,14
FEDXB08,F,1,2,17,20,10
FEDXB08,F,1,2,18,15,8
FEDXB08,F,1,2,19,17,13
FEDXB08,F,1,2,20,0,20
FEDXB08,F,1,2,21,0,4
FEDXB08,F,1,2,22,13,0
FEDXB08,F,1,2,23,12,11
FEDXB08,F,1,3,0,14,9
FEDXB08,F,1,3,1,5,0
FEDXB08,F,1,3,2,4,3
FEDXB08,F,1,3,3,1,0
FEDXB08,F,1,3,4,0,4
FEDXB08,F,1,3,5,0,8
FEDXB08,F,1,3,6,10,0
FEDXB08,F,1,3,7,0,0
FEDXB08,F,1,3,8,0,7
FEDXB08,F,1,3,9,4,0
FEDXB08,F,1,3,10,0,11
FEDXB08,F,1,3,11,5,0
FEDXB08,F,1,3,12,8,16
FEDXB08,F,1,3,13,12,6
FEDXB08,F,1,3,14,17,17
FEDXB08,F,1,3,15,18,10
FEDXB08,F,1,3,16,15,18
FEDXB08,F,1,3,17,5,13
FEDXB08,F,1,3,18,19,9
FEDXB08,F,1,3,19,15,0
FEDXB08,F,1,3,20,17,21
FEDXB08,F,1,3,21,3,0
FEDXB08,F,1,3,22,0,11
FEDXB08,F,1,3,23,3,10
FEDXB08,F,1,4,0,17,4
FEDXB08,F,1,4,1,0,0
FEDXB08,F,1,4,2,9,3
FEDXB08,F,1,4,3,2,8
FEDXB08,F,1,4,4,7,0
FEDXB08,F,1,4,5,0,7
FEDXB08,F,1,4,6,0,0
FEDXB08,F,1,4,7,3,0
FEDXB08,F,1,4,8,0,7
FEDXB08,F,1,4,9,0,5
FEDXB08,F,1,4,10,6,9
FEDXB08,F,1,4,11,7,11
FEDXB08,F,1,4,12,6,4
FEDXB08,F,1,4,13,14,18
FEDXB08,F,1,4,14,15,17
FEDXB08,F,1,4,15,20,6
FEDXB08,F,1,4,16,16,17
FEDXB08,F,1,4,17,21,16
FEDXB08,F,1,4,18,10,13
FEDXB08,F,1,4,19,5,4
FEDXB08,F,1,4,20,0,0
FEDXB08,F,1,4,21,0,16
FEDXB08,F,1,4,22,15,0
FEDXB08,F,1,4,23,9,7
FEDXB08,F,1,5,0,26,17
FEDXB08,F,1,5,1,0,3
FEDXB08,F,1,5,2,0,6
FEDXB08,F,1,5,3,7,0
FEDXB08,F,1,5,4,7,15
FEDXB08,F,1,5,5,0,0
FEDXB08,F,1,5,6,6,0
FEDXB08,F,1,5,7,0,5
FEDXB08,F,1,5,8,7,0
FEDXB08,F,1,5,9,0,13
FEDXB08,F,1,5,10,6,0
FEDXB08,F,1,5,11,5,13
FEDXB08,F,1,5,12,13,12
FEDXB08,F,1,5,13,14,11
FEDXB08,F,1,5,14,11,17
FEDXB08,F,1,5,15,24,18
FEDXB08,F,1,5,16,7,25
FEDXB08,F,1,5,17,20,5
FEDXB08,F,1,5,18,17,0
FEDXB08,F,1,5,19,8,21
FEDXB08,F,1,5,20,12,4
FEDXB08,F,1,5,21,21,0
FEDXB08,F,1,5,22,4,11
FEDXB08,F,1,5,23,4,15
FEDXB08,F,1,6,0,0,9
FEDXB08,F,1,6,1,6,0
FEDXB08,F,1,6,2,5,0
FEDXB08,F,1,6,3,5,13
FEDXB08,F,1,6,4,2,0
FEDXB08,F,1,6,5,7,0
FEDXB08,F,1,6,6,0,7
FEDXB08,F,1,6,7,0,11
FEDXB08,F,1,6,8,2,7
FEDXB08,F,1,6,9,4,0
FEDXB08,F,1,6,10,5,6
FEDXB08,F,1,6,11,7,0
FEDXB08,F,1,6,12,9,9
FEDXB08,F,1,6,13,11,16
FEDXB08,F,1,6,14,17,19
FEDXB08,F,1,6,15,21,11
FEDXB08,F,1,6,16,19,18
FEDXB08,F,1,6,17,21,7
FEDXB08,F,1,6,18,16,0
FEDXB08,F,1,6,19,0,22
FEDXB08,F,1,6,20,4,7
FEDXB08,F,1,6,21,16,0
FEDXB08,F,1,6,22,7,9
FEDXB08,F,1,6,23,4,10
FEDXB10,F,1,0,0,0,0
FEDXB10,F,1,0,1,0,0
FEDXB10,F,1,0,2,0,0
FEDXB10,F,1,0,3,0,2
FEDXB10,F,1,0,4,2,8
FEDXB10,F,1,0,5,11,14
FEDXB10,F,1,0,6,3,4
FEDXB10,F,1,0,7,6,0
FEDXB10,F,1,0,8,6,12
FEDXB10,F,1,0,9,8,2
FEDXB10,F,1,0,10,6,12
FEDXB10,F,1,0,11,8,6
FEDXB10,F,1,0,12,14,10
FEDXB10,F,1,0,13,21,11
FEDXB10,F,1,0,14,16,5
FEDXB10,F,1,0,15,18,18
FEDXB10,F,1,0,16,17,12
FEDXB10,F,1,0,17,23,12
FEDXB10,F,1,0,18,0,0
FEDXB10,F,1,0,19,17,0
FEDXB10,F,1,0,20,11,7
FEDXB10,F,1,0,21,0,8
FEDXB10,F,1,0,22,14,10
FEDXB10,F,1,0,23,11,11
FEDXB10,F,1,1,0,24,11
FEDXB10,F,1,1,1,11,0
FEDXB10,F,1,1,2,11,6
FEDXB10,F,1,1,3,13,6
FEDXB10,F,1,1,4,5,0
FEDXB10,F,1,1,5,5,10
FEDXB10,F,1,1,6,10,0
FEDXB10,F,1,1,7,0,0
FEDXB10,F,1,1,8,11,7
FEDXB10,F,1,1,9,0,0
FEDXB10,F,1,1,10,14,11
FEDXB10,F,1,1,11,5,7
FEDXB10,F,1,1,12,10,18
FEDXB10,F,1,1,13,15,5
FEDXB10,F,1,1,14,18,11
FEDXB10,F,1,1,15,21,11
FEDXB10,F,1,1,16,10,6
FEDXB10,F,1,1,17,17,15
FEDXB10,F,1,1,18,5,15
FEDXB10,F,1,1,19,3,10
FEDXB10,F,1,1,20,13,2
FEDXB10,F,1,1,21,16,0
FEDXB10,F,1,1,22,15,15
FEDXB10,F,1,1,23,18,11
FEDXB10,F,1,2,0,16,14
FEDXB10,F,1,2,1,8,0
FEDXB10,F,1,2,2,13,12
FEDXB10,F,1,2,3,6,2
FEDXB10,F,1,2,4,0,13
FEDXB10,F,1,2,5,4,0
FEDXB10,F,1,2,6,7,7
FEDXB10,F,1,2,7,0,6
FEDXB10,F,1,2,8,0,5
FEDXB10,F,1,2,9,23,0
FEDXB10,F,1,2,10,0,8
FEDXB10,F,1,2,11,7,10
FEDXB10,F,1,2,12,14,13
FEDXB10,F,1,2,13,15,13
FEDXB10,F,1,2,14,20,17
FEDXB10,F,1,2,15,16,11
FEDXB10,F,1,2,16,18,12
FEDXB10,F,1,2,17,2,13
FEDXB10,F,1,2,18,18,10
FEDXB10,F,1,2,19,20,9
FEDXB10,F,1,2,20,8,13
FEDXB10,F,1,2,21,8,11
FEDXB10,F,1,2,22,7,17
FEDXB10,F,1,2,23,11,10
FEDXB10,F,1,3,0,18,0
FEDXB10,F,1,3,1,0,6
FEDXB10,F,1,3,2,11,11
FEDXB10,F,1,3,3,4,5
FEDXB10,F,1,3,4,6,9
FEDXB10,F,1,3,5,1,0
FEDXB10,F,1,3,6,4,0
FEDXB10,F,1,3,7,4,3
FEDXB10,F,1,3,8,0,6
FEDXB10,F,1,3,9,0,5
FEDXB10,F,1,3,10,5,3
FEDXB10,F,1,3,11,5,9
FEDXB10,F,1,3,12,10,15
FEDXB10,F,1,3,13,14,18
FEDXB10,F,1,3,14,12,14
FEDXB10,F,1,3,15,16,15
FEDXB10,F,1,3,16,17,19
FEDXB10,F,1,3,17,14,12
FEDXB10,F,1,3,18,0,16
FEDXB10,F,1,3,19,9,1
FEDXB10,F,1,3,20,15,0
FEDXB10,F,1,3,21,7,17
FEDXB10,F,1,3,22,4,14
FEDXB10,F,1,3,23,16,14
FEDXB10,F,1,4,0,15,8
FEDXB10,F,1,4,1,4,3
FEDXB10,F,1,4,2,8,14
FEDXB10,F,1,4,3,4,9
FEDXB10,F,1,4,4,0,5
FEDXB10,F,1,4,5,5,0
FEDXB10,F,1,4,6,0,14
FEDXB10,F,1,4,7,0,0
FEDXB10,F,1,4,8,1,5
FEDXB10,F,1,4,9,5,6
FEDXB10,F,1,4,10,6,11
FEDXB10,F,1,4,11,4,11
FEDXB10,F,1,4,12,13,12
FEDXB10,F,1,4,13,8,18
FEDXB10,F,1,4,14,18,22
FEDXB10,F,1,4,15,16,8
FEDXB10,F,1,4,16,9,24
FEDXB10,F,1,4,17,16,13
FEDXB10,F,1,4,18,10,4
FEDXB10,F,1,4,19,0,10
FEDXB10,F,1,4,20,12,11
FEDXB10,F,1,4,21,5,5
FEDXB10,F,1,4,22,0,12
FEDXB10,F,1,4,23,13,10
FEDXB10,F,1,5,0,13,21
FEDXB10,F,1,5,1,4,5
FEDXB10,F,1,5,2,7,9
FEDXB10,F,1,5,3,10,3
FEDXB10,F,1,5,4,2,8
FEDXB10,F,1,5,5,8,2
FEDXB10,F,1,5,6,6,0
FEDXB10,F,1,5,7,0,11
FEDXB10,F,1,5,8,6,0
FEDXB10,F,1,5,9,4,10
FEDXB10,F,1,5,10,5,13
FEDXB10,F,1,5,11,7,7
FEDXB10,F,1,5,12,13,9
FEDXB10,F,1,5,13,15,15
FEDXB10,F,1,5,14,19,11
FEDXB10,F,1,5,15,15,19
FEDXB10,F,1,5,16,24,18
FEDXB10,F,1,5,17,0,20
FEDXB10,F,1,5,18,20,8
FEDXB10,F,1,5,19,16,7
FEDXB10,F,1,5,20,2,12
FEDXB10,F,1,5,21,8,0
FEDXB10,F,1,5,22,6,15
FEDXB10,F,1,5,23,11,12
FEDXB10,F,1,6,0,15,10
FEDXB10,F,1,6,1,10,7
FEDXB10,F,1,6,2,6,9
FEDXB10,F,1,6,3,15,8
FEDXB10,F,1,6,4,7,3
FEDXB10,F,1,6,5,0,5
FEDXB10,F,1,6,6,3,13
FEDXB10,F,1,6,7,5,0
FEDXB10,F,1,6,8,4,0
FEDXB10,F,1,6,9,3,10
FEDXB10,F,1,6,10,10,12
FEDXB10,F,1,6,11,4,9
FEDXB10,F,1,6,12,13,16
FEDXB10,F,1,6,13,16,8
FEDXB10,F,1,6,14,20,12
FEDXB10,F,1,6,15,18,16
FEDXB10,F,1,6,16,20,17
FEDXB10,F,1,6,17,19,16
FEDXB10,F,1,6,18,8,0
FEDXB10,F,1,6,19,0,11
FEDXB10,F,1,6,20,17,13
FEDXB10,F,1,6,21,0,13
FEDXB10,F,1,6,22,14,0
FEDXB10,F,1,6,23,15,17
FEDXB11,F,1,0,0,0,0
FEDXB11,F,1,0,1,0,0
FEDXB11,F,1,0,2,0,0
FEDXB11,F,1,0,3,0,2
FEDXB11,F,1,0,4,1,14
FEDXB11,F,1,0,5,9,0
FEDXB11,F,1,0,6,3,18
FEDXB11,F,1,0,7,0,0
FEDXB11,F,1,0,8,6,0
FEDXB11,F,1,0,9,0,11
FEDXB11,F,1,0,10,5,0
FEDXB11,F,1,0,11,6,12
FEDXB11,F,1,0,12,9,8
FEDXB11,F,1,0,13,9,16
FEDXB11,F,1,0,14,14,16
FEDXB11,F,1,0,15,13,11
FEDXB11,F,1,0,16,16,4
FEDXB11,F,1,0,17,16,19
FEDXB11,F,1,0,18,6,14
FEDXB11,F,1,0,19,12,0
FEDXB11,F,1,0,20,0,5
FEDXB11,F,1,0,21,6,9
FEDXB11,F,1,0,22,0,1
FEDXB11,F,1,0,23,12,0
FEDXB11,F,1,1,0,7,3
FEDXB11,F,1,1,1,7,8
FEDXB11,F,1,1,2,7,0
FEDXB11,F,1,1,3,11,10
FEDXB11,F,1,1,4,6,3
FEDXB11,F,1,1,5,5,4
FEDXB11,F,1,1,6,6,4
FEDXB11,F,1,1,7,0,0
FEDXB11,F,1,1,8,5,8
FEDXB11,F,1,1,9,2,0
FEDXB11,F,1,1,10,6,5
FEDXB11,F,1,1,11,8,2
FEDXB11,F,1,1,12,8,14
FEDXB11,F,1,1,13,11,13
FEDXB11,F,1,1,14,15,12
FEDXB11,F,1,1,15,12,11
FEDXB11,F,1,1,16,17,14
FEDXB11,F,1,1,17,11,15
FEDXB11,F,1,1,18,7,0
FEDXB11,F,1,1,19,5,18
FEDXB11,F,1,1,20,13,0
FEDXB11,F,1,1,21,4,0
FEDXB11,F,1,1,22,4,12
FEDXB11,F,1,1,23,10,9
FEDXB11,F,1,2,0,0,7
FEDXB11,F,1,2,1,7,0
FEDXB11,F,1,2,2,2,10
FEDXB11,F,1,2,3,9,1
FEDXB11,F,1,2,4,0,6
FEDXB11,F,1,2,5,0,0
FEDXB11,F,1,2,6,8,8
FEDXB11,F,1,2,7,0,0
FEDXB11,F,1,2,8,0,9
FEDXB11,F,1,2,9,2,2
FEDXB11,F,1,2,10,0,7
FEDXB11,F,1,2,11,9,0
FEDXB11,F,1,2,12,4,14
FEDXB11,F,1,2,13,11,11
FEDXB11,F,1,2,14,11,20
FEDXB11,F,1,2,15,12,19
FEDXB11,F,1,2,16,10,10
FEDXB11,F,1,2,17,10,14
FEDXB11,F,1,2,18,13,10
FEDXB11,F,1,2,19,4,6
FEDXB11,F,1,2,20,8,0
FEDXB11,F,1,2,21,6,4
FEDXB11,F,1,2,22,0,13
FEDXB11,F,1,2,23,3,7
FEDXB11,F,1,3,0,9,7
FEDXB11,F,1,3,1,0,0
FEDXB11,F,1,3,2,7,7
FEDXB11,F,1,3,3,4,0
FEDXB11,F,1,3,4,0,13
FEDXB11,F,1,3,5,5,1
FEDXB11,F,1,3,6,3,8
FEDXB11,F,1,3,7,0,7
FEDXB11,F,1,3,8,0,0
FEDXB11,F,1,3,9,3,3
FEDXB11,F,1,3,10,0,1
FEDXB11,F,1,3,11,3,6
FEDXB11,F,1,3,12,4,13
FEDXB11,F,1,3,13,11,15
FEDXB11,F,1,3,14,13,20
FEDXB11,F,1,3,15,14,11
FEDXB11,F,1,3,16,5,20
FEDXB11,F,1,3,17,11,2
FEDXB11,F,1,3,18,10,21
FEDXB11,F,1,3,19,14,3
FEDXB11,F,1,3,20,4,10
FEDXB11,F,1,3,21,0,0
FEDXB11,F,1,3,22,8,12
FEDXB11,F,1,3,23,9,5
FEDXB11,F,1,4,0,5,11
FEDXB11,F,1,4,1,0,0
FEDXB11,F,1,4,2,10,10
FEDXB11,F,1,4,3,3,2
FEDXB11,F,1,4,4,6,9
FEDXB11,F,1,4,5,1,0
FEDXB11,F,1,4,6,0,5
FEDXB11,F,1,4,7,0,5
FEDXB11,F,1,4,8,3,4
FEDXB11,F,1,4,9,7,0
FEDXB11,F,1,4,10,0,6
FEDXB11,F,1,4,11,5,7
FEDXB11,F,1,4,12,4,7
FEDXB11,F,1,4,13,12,15
FEDXB11,F,1,4,14,14,17
FEDXB11,F,1,4,15,13,15
FEDXB11,F,1,4,16,4,13
FEDXB11,F,1,4,17,6,21
FEDXB11,F,1,4,18,14,11
FEDXB11,F,1,4,19,12,8
FEDXB11,F,1,4,20,9,9
FEDXB11,F,1,4,21,1,7
FEDXB11,F,1,4,22,6,7
FEDXB11,F,1,4,23,5,12
FEDXB11,F,1,5,0,9,3
FEDXB11,F,1,5,1,0,9
FEDXB11,F,1,5,2,5,8
FEDXB11,F,1,5,3,8,9
FEDXB11,F,1,5,4,1,13
FEDXB11,F,1,5,5,0,0
FEDXB11,F,1,5,6,5,6
FEDXB11,F,1,5,7,0,0
FEDXB11,F,1,5,8,0,6
FEDXB11,F,1,5,9,7,4
FEDXB11,F,1,5,10,7,6
FEDXB11,F,1,5,11,11,5
FEDXB11,F,1,5,12,9,11
FEDXB11,F,1,5,13,16,10
FEDXB11,F,1,5,14,13,17
