Mouse_ID,Order,Sex,Diet_Phase,Current_Size,Next_Size,Time_Gap
FEDXA01,2,M,PR,1,1,17.066666666666606
FEDXA01,2,M,PR,1,7,3.149999999999636
FEDXA01,2,M,PR,7,1,80.56666667
FEDXA01,2,M,PR,1,5,2.3833333333341216
FEDXA01,2,M,PR,5,2,5.083333333
FEDXA01,2,M,PR,2,2,1.6499999999996362
FEDXA01,2,M,PR,2,6,62.5
FEDXA01,2,M,PR,6,4,8.25
FEDXA01,2,M,PR,4,4,104.08333333333394
FEDXA01,2,M,PR,1,6,67.38333333333321
FEDXA01,2,M,PR,6,2,94.18333333
FEDXA01,2,M,PR,2,1,2.9666666666671517
FEDXA01,2,M,PR,3,1,15.449999999999818
FEDXA01,2,M,PR,1,3,13.600000000000364
FEDXA01,2,M,PR,3,1,11.116666666666788
FEDXA01,2,M,PR,1,2,12.66666666666697
FEDXA01,2,M,PR,2,1,6.366666666665878
FEDXA01,2,M,PR,1,3,3.5333333333337578
FEDXA01,2,M,PR,3,1,10.050000000000182
FEDXA01,2,M,PR,1,1,6.483333333332666
FEDXA01,2,M,PR,1,1,12.466666666667152
FEDXA01,2,M,PR,1,6,3.5
FEDXA01,2,M,PR,6,1,18.466666666666242
FEDXA01,2,M,PR,1,1,7.450000000000728
FEDXA01,2,M,PR,1,1,4.349999999999454
FEDXA01,2,M,PR,1,6,4.366666666666788
FEDXA01,2,M,PR,6,2,12.216666666667152
FEDXA01,2,M,PR,2,2,10.899999999999636
FEDXA01,2,M,PR,2,5,11.300000000000182
FEDXA01,2,M,PR,5,1,7
FEDXA01,2,M,PR,1,5,14.149999999999636
FEDXA01,2,M,PR,5,2,5.233333333333576
FEDXA01,2,M,PR,2,3,12.300000000000182
FEDXA01,2,M,PR,3,1,2.3499999999994543
FEDXA01,2,M,PR,1,6,9.783333333333758
FEDXA01,2,M,PR,6,3,13.816666666666606
FEDXA01,2,M,PR,3,5,8.399999999999636
FEDXA01,2,M,PR,5,4,8.933333333333394
FEDXA01,2,M,PR,4,4,12.483333333333576
FEDXA01,2,M,PR,4,4,9.050000000000182
FEDXA01,2,M,PR,4,2,9.699999999999818
FEDXA01,2,M,PR,2,3,14.850000000000364
FEDXA01,2,M,PR,3,3,24.099999999999454
FEDXA01,2,M,PR,3,1,17.016666666666424
FEDXA01,2,M,PR,1,1,5.883333333334122
FEDXA01,2,M,PR,1,3,3.083333333
FEDXA01,2,M,PR,3,1,12.449999999999818
FEDXA01,2,M,PR,1,4,7.733333333333576
FEDXA01,2,M,PR,4,7,10.466666666666242
FEDXA01,2,M,PR,7,1,12.550000000000182
FEDXA01,2,M,PR,1,1,5.699999999999818
FEDXA01,2,M,PR,1,5,12.350000000000364
FEDXA01,2,M,PR,5,6,89.01666666666642
FEDXA01,2,M,PR,6,1,3.233333333333576
FEDXA01,2,M,PR,1,1,19.83333333333303
FEDXA01,2,M,PR,1,6,67.76666666666642
FEDXA01,2,M,PR,6,2,42.71666666666715
FEDXA01,2,M,PR,2,1,1.883333333333212
FEDXA01,2,M,PR,1,2,1.116666666666788
FEDXA01,2,M,PR,2,1,1.566666666666606
FEDXA01,2,M,PR,1,1,21.699999999999818
FEDXA01,2,M,PR,1,1,3.383333333333212
FEDXA01,2,M,PR,1,6,7.883333333333212
FEDXA01,2,M,PR,6,1,17.96666666666715
FEDXA01,2,M,PR,1,5,6.149999999999636
FEDXA01,2,M,PR,5,2,73.45000000000073
FEDXA01,2,M,PR,2,1,2.149999999999636
FEDXA01,2,M,PR,1,4,11.983333333333576
FEDXA01,2,M,PR,4,4,13.066666666666606
FEDXA01,2,M,PR,4,4,66.93333333
FEDXA01,2,M,PR,4,5,2.383333333333212
FEDXA01,2,M,PR,5,1,14.566666666666606
FEDXA01,2,M,PR,1,5,86.11666666666679
FEDXA01,2,M,PR,5,6,75.5
FEDXA01,2,M,PR,6,4,3.3499999999994543
FEDXA01,2,M,PR,4,2,5.466666666667152
FEDXA01,2,M,PR,2,1,137.09999999999945
FEDXA01,2,M,PR,1,6,13.616666666666788
FEDXA01,2,M,PR,6,2,67.44999999999982
FEDXA01,2,M,PR,2,4,53.16666666666697
FEDXA01,2,M,PR,4,1,25.133333333333212
FEDXA01,2,M,PR,1,3,14.366666666666788
FEDXA01,2,M,PR,3,1,6.266666666666424
FEDXA01,2,M,PR,1,6,65.80000000000018
FEDXA01,2,M,PR,6,3,27.850000000000364
FEDXA01,2,M,PR,3,1,15.633333333333212
FEDXA01,2,M,PR,1,1,8.800000000000182
FEDXA01,2,M,PR,1,3,8.716666666666242
FEDXA01,2,M,PR,3,1,2.483333333333576
FEDXA01,2,M,PR,1,3,8.483333333333576
FEDXA01,2,M,PR,3,2,18.649999999999636
FEDXA01,2,M,PR,2,3,7.983333333333576
FEDXA01,2,M,PR,3,1,3.433333333333394
FEDXA01,2,M,PR,1,1,4.816666666666606
FEDXA01,2,M,PR,1,1,10.816666666666606
FEDXA01,2,M,PR,1,4,10.866666666666788
FEDXA01,2,M,PR,4,2,7.449999999999818
FEDXA01,2,M,PR,2,1,3.649999999999636
FEDXA01,2,M,PR,1,1,5.183333333333394
FEDXA01,2,M,PR,1,3,10.900000000000546
FEDXA01,2,M,PR,3,1,7.783333333332848
FEDXA01,2,M,PR,1,1,5.616666666666788
FEDXA01,2,M,PR,1,1,7.066666666666606
FEDXA01,2,M,PR,1,6,4.150000000000546
FEDXA01,2,M,PR,6,1,10.75
FEDXA01,2,M,PR,7,2,13.866666666666788
FEDXA01,2,M,PR,2,1,5.949999999999818
FEDXA01,2,M,PR,1,7,2.916666667
FEDXA01,2,M,PR,7,1,7.349999999999454
FEDXA01,2,M,PR,1,3,7.800000000000182
FEDXA01,2,M,PR,3,1,8.266666666667334
FEDXA01,2,M,PR,1,5,2.599999999998545
FEDXA01,2,M,PR,5,7,17.950000000000728
FEDXA01,2,M,PR,7,1,12.883333333333212
FEDXA01,2,M,PR,1,2,2.0833333333339397
FEDXA01,2,M,PR,2,1,8.699999999998909
FEDXA01,2,M,PR,1,7,2.1666666666678793
FEDXA01,2,M,PR,7,2,10.58333333333212
FEDXA01,2,M,PR,2,6,11.733333333333576
FEDXA01,2,M,PR,6,6,13.483333333333576
FEDXA01,2,M,PR,6,7,27.28333333333285
FEDXA01,2,M,PR,7,2,7.5666666666675155
FEDXA01,2,M,PR,2,4,10.83333333333394
FEDXA01,2,M,PR,4,7,25.16666666666606
FEDXA01,2,M,PR,7,6,22.28333333333285
FEDXA01,2,M,PR,6,1,2.4500000000007276
FEDXA01,2,M,PR,1,2,9.316666666665697
FEDXA01,2,M,PR,2,2,7.533333333334667
FEDXA01,2,M,PR,2,1,3.1666666666660603
FEDXA01,2,M,PR,1,2,77.83333333333394
FEDXA01,2,M,PR,2,2,4.6833333333324845
FEDXA01,2,M,PR,2,1,2.483333333333576
FEDXA01,2,M,PR,1,3,2.6999999999989086
FEDXA01,2,M,PR,3,2,6.75
FEDXA01,2,M,PR,3,6,18.383333333333212
FEDXA01,2,M,PR,6,2,23.299999999999272
FEDXA01,2,M,PR,2,6,27.350000000000364
FEDXA01,2,M,PR,6,2,55.316666666667516
FEDXA01,2,M,PR,2,2,1.75
FEDXA01,2,M,PR,2,5,6.666666667
FEDXA01,2,M,PR,5,3,15.316666666665697
FEDXA01,2,M,PR,1,1,1.3333333333321207
FEDXA01,2,M,PR,1,7,78.66666666666788
FEDXA01,2,M,PR,7,2,9.316666666665697
FEDXA01,2,M,PR,2,4,106.03333333333467
FEDXA01,2,M,PR,4,6,32.33333333333212
FEDXA01,2,M,PR,6,5,73.06666666666752
FEDXA01,2,M,PR,7,4,26.366666666666788
FEDXA01,2,M,PR,4,1,9.300000000001091
FEDXA01,2,M,PR,1,1,7.149999999999636
FEDXA01,2,M,PR,1,3,3.4333333333324845
FEDXA01,2,M,PR,3,5,12.050000000001091
FEDXA01,2,M,PR,5,5,24.649999999999636
FEDXA01,2,M,PR,5,5,17.383333333333212
FEDXA01,2,M,PR,5,4,16
FEDXA01,2,M,PR,4,6,16.28333333333285
FEDXA01,2,M,PR,6,5,6.466666666667152
FEDXA01,2,M,PR,5,7,20.616666666666788
FEDXA01,2,M,PR,7,7,14.133333333333212
FEDXA01,2,M,PR,7,6,22.46666666666715
FEDXA01,2,M,PR,6,1,13.549999999999272
FEDXA01,2,M,PR,1,1,3.266666666666424
FEDXA01,2,M,PR,1,3,1.9333333333324845
FEDXA01,2,M,PR,3,6,8.566666666667516
FEDXA01,2,M,PR,6,1,10.950000000000728
FEDXA01,2,M,PR,1,3,10.83333333333212
FEDXA01,2,M,PR,3,3,8.233333333333576
FEDXA01,2,M,PR,3,1,9.216666666667152
FEDXA01,2,M,PR,1,5,19.599999999998545
FEDXA01,2,M,PR,5,5,13.100000000000364
FEDXA01,2,M,PR,5,1,12.933333333334303
FEDXA01,2,M,PR,3,5,12.516666666666424
FEDXA01,2,M,PR,5,1,10.5
FEDXA01,2,M,PR,1,3,7
FEDXA01,2,M,PR,3,5,5.166666666667879
FEDXA01,2,M,PR,7,5,44.88333333333321
FEDXA01,2,M,PR,5,1,2.25
FEDXA01,2,M,PR,1,7,63.91666666666606
FEDXA01,2,M,PR,7,2,3.4333333333343035
FEDXA01,2,M,PR,2,3,59.88333333333321
FEDXA01,2,M,PR,3,2,1.7666666666664241
FEDXA01,2,M,PR,2,1,1.5166666666664241
FEDXA01,2,M,PR,1,7,41.38333333333321
FEDXA01,2,M,NR,4,1,1.5833333333333144
FEDXA01,2,M,NR,1,3,3.8500000000000227
FEDXA01,2,M,NR,3,7,37.366666666666646
FEDXA01,2,M,NR,1,5,5.366666666666674
FEDXA01,2,M,NR,7,5,114.56666666666666
FEDXA01,2,M,NR,3,7,16.116666666666674
FEDXA01,2,M,NR,7,3,25.16666666666663
FEDXA01,2,M,NR,4,1,8.399999999999977
FEDXA01,2,M,NR,1,1,4.2000000000000455
FEDXA01,2,M,NR,1,1,3.316666666666606
FEDXA01,2,M,NR,1,2,8.916666666666742
FEDXA01,2,M,NR,2,1,2.0166666666666515
FEDXA01,2,M,NR,1,6,11.18333333333328
FEDXA01,2,M,NR,6,1,10.666666666666629
FEDXA01,2,M,NR,1,1,5.300000000000068
FEDXA01,2,M,NR,1,1,7.366666666666674
FEDXA01,2,M,NR,1,1,2.783333333333303
FEDXA01,2,M,NR,1,6,2.6666666666667425
FEDXA01,2,M,NR,5,7,20.049999999999955
FEDXA01,2,M,NR,7,6,18.23333333333335
FEDXA01,2,M,NR,4,5,84.21666667
FEDXA01,2,M,NR,5,1,3.0499999999999545
FEDXA01,2,M,NR,1,5,10.066666666666606
FEDXA01,2,M,NR,5,3,15.816666666666606
FEDXA01,2,M,NR,1,7,21.100000000000136
FEDXA01,2,M,NR,7,3,71.31666667
FEDXA01,2,M,NR,3,7,40.100000000000136
FEDXA01,2,M,NR,7,1,18.98333333333312
FEDXA01,2,M,NR,1,4,1.583333333333485
FEDXA01,2,M,NR,4,3,14.75
FEDXA01,2,M,NR,3,2,5.566666666666606
FEDXA01,2,M,NR,2,7,39.21666667
FEDXA01,2,M,NR,7,7,81.10000000000014
FEDXA01,2,M,NR,7,1,6.849999999999909
FEDXA01,2,M,NR,1,2,3.0166666666666515
FEDXA01,2,M,NR,2,4,13.066666666666606
FEDXA01,2,M,NR,5,3,71.03333333333353
FEDXA01,2,M,NR,4,3,20.183333333333394
FEDXA01,2,M,NR,3,4,19.59999999999991
FEDXA01,2,M,NR,4,5,18.816666666666606
FEDXA01,2,M,NR,5,1,15.266666666666879
FEDXA01,2,M,NR,1,1,1.650000000000091
FEDXA01,2,M,NR,1,6,7.216666666666697
FEDXA01,2,M,NR,6,1,15.25
FEDXA01,2,M,NR,1,1,5.916666666666515
FEDXA01,2,M,NR,1,3,2.150000000000091
FEDXA01,2,M,NR,3,4,13.516666666666424
FEDXA01,2,M,NR,4,1,10.733333333333576
FEDXA01,2,M,NR,1,7,11.933333333333394
FEDXA01,2,M,NR,7,1,14.049999999999727
FEDXA01,2,M,NR,1,5,3.150000000000091
FEDXA01,2,M,NR,5,7,20.466666666666697
FEDXA01,2,M,NR,7,1,14.099999999999909
FEDXA01,2,M,NR,1,3,4.533333333333303
FEDXA01,2,M,NR,3,1,5.866666666666788
FEDXA01,2,M,NR,1,4,4.75
FEDXA01,2,M,NR,4,5,11.300000000000182
FEDXA01,2,M,NR,5,1,8.983333333333121
FEDXA01,2,M,NR,6,7,18.566666666666606
FEDXA01,2,M,NR,7,5,11.800000000000182
FEDXA01,2,M,NR,5,1,9.333333333
FEDXA01,2,M,NR,1,3,7.316666666666606
FEDXA01,2,M,NR,6,2,8.466666666666697
FEDXA01,2,M,NR,2,6,11.91666666666697
FEDXA01,2,M,NR,6,7,79.79999999999973
FEDXA01,2,M,NR,7,3,7.816666666666606
FEDXA01,2,M,NR,3,1,13.200000000000273
FEDXA01,2,M,NR,1,6,1.816666666666606
FEDXA01,2,M,NR,6,7,27.116666666666788
FEDXA01,2,M,NR,7,1,137.76666666666642
FEDXA01,2,M,NR,1,5,12.933333333333394
FEDXA01,2,M,NR,5,2,55.19999999999982
FEDXA01,2,M,NR,2,1,3.033333333333303
FEDXA01,2,M,NR,1,2,2.083333333333485
FEDXA01,2,M,NR,2,5,11.533333333333303
FEDXA01,2,M,NR,5,1,4.900000000000091
FEDXA01,2,M,NR,1,6,55.63333333333321
FEDXA01,2,M,NR,6,3,25.050000000000182
FEDXA01,2,M,NR,3,3,2.650000000000091
FEDXA01,2,M,NR,3,3,41.71666667
FEDXA01,2,M,NR,3,1,6.149999999999636
FEDXA01,2,M,NR,1,6,101.11666666666679
FEDXA01,2,M,NR,5,6,53.33333333333303
FEDXA01,2,M,NR,6,3,28.16666666666697
FEDXA01,2,M,NR,3,1,9.966666666666697
FEDXA01,2,M,NR,1,2,6.216666666666697
FEDXA01,2,M,NR,2,5,16.949999999999818
FEDXA01,2,M,NR,5,2,9
FEDXA01,2,M,NR,2,1,5
FEDXA01,2,M,NR,1,1,3.533333333333303
FEDXA01,2,M,NR,1,6,9.516666666666879
FEDXA01,2,M,NR,6,3,15.033333333333303
FEDXA01,2,M,NR,3,1,10.616666666666333
FEDXA01,2,M,NR,1,3,3.0333333333337578
FEDXA01,2,M,NR,3,1,4.75
FEDXA01,2,M,NR,1,1,8.183333333
FEDXA01,2,M,NR,1,6,8.133333333333667
FEDXA01,2,M,NR,6,1,14.883333333333212
FEDXA01,2,M,NR,1,2,2.099999999999909
FEDXA01,2,M,NR,2,7,9.633333333333667
FEDXA01,2,M,NR,7,7,26.883333333333212
FEDXA01,2,M,NR,7,1,13.183333333333394
FEDXA01,2,M,NR,1,1,7.699999999999818
FEDXA01,2,M,NR,1,7,5.383333333333212
FEDXA01,2,M,NR,2,4,5.116666666666788
FEDXA01,2,M,NR,4,3,10.25
FEDXA01,2,M,NR,2,3,2.650000000000091
FEDXA01,2,M,NR,5,3,2.766666666666424
FEDXA01,2,M,NR,3,7,131.26666666666733
FEDXA01,2,M,NR,7,5,11.133333333333212
FEDXA01,2,M,NR,5,5,39.96666666666624
FEDXA01,2,M,NR,5,5,80.88333333333321
FEDXA01,2,M,NR,5,7,2.050000000000182
FEDXA01,2,M,NR,7,6,64.75
FEDXA01,2,M,NR,6,7,54.44999999999982
FEDXA01,2,M,NR,7,2,12.316666666666606
FEDXA01,2,M,NR,2,3,33.88333333333412
FEDXA01,2,M,NR,3,1,42.933333333333394
FEDXA01,2,M,NR,1,6,7.916666667
FEDXA01,2,M,NR,6,2,2.5833333333339397
FEDXA01,2,M,NR,6,1,191.75
FEDXA01,2,M,NR,1,3,1.1333333333341216
FEDXA01,2,M,NR,3,6,53.683333333333394
FEDXA01,2,M,NR,6,5,52.899999999999636
FEDXA01,2,M,NR,5,4,34.5
FEDXA01,2,M,NR,4,4,17.5
FEDXA01,2,M,NR,4,1,11.16666666666697
FEDXA01,2,M,NR,1,5,12.866666666665878
FEDXA01,2,M,NR,5,1,14.216666666667152
FEDXA01,2,M,NR,1,3,6.133333333333212
FEDXA01,2,M,NR,3,5,13.933333333333394
FEDXA01,2,M,NR,5,1,10.08333333333303
FEDXA01,2,M,NR,1,2,5.066666666666606
FEDXA01,2,M,NR,2,4,8.350000000000364
FEDXA01,2,M,NR,4,3,16.449999999999818
FEDXA01,2,M,NR,3,1,9.25
FEDXA01,2,M,NR,1,7,8.233333333333576
FEDXA01,2,M,NR,7,1,15.533333333332848
FEDXA01,2,M,NR,1,4,10.483333333333576
FEDXA01,2,M,NR,4,1,13.133333333333212
FEDXA01,2,M,NR,1,1,4.216666666667152
FEDXA01,2,M,NR,1,4,2.800000000000182
FEDXA01,2,M,NR,4,1,12.16666666666606
FEDXA01,2,M,NR,1,1,3.9666666666671517
FEDXA01,2,M,NR,1,1,5.150000000000546
FEDXA01,2,M,NR,1,1,3.583333333
FEDXA01,2,M,NR,1,3,6.5
FEDXA01,2,M,NR,3,1,9.933333333333394
FEDXA01,2,M,NR,1,1,2.2166666666662422
FEDXA01,2,M,NR,1,5,9.766666666667334
FEDXA01,2,M,NR,5,6,9.699999999999818
FEDXA01,2,M,NR,6,1,6.633333333333212
FEDXA01,2,M,NR,1,3,3.4666666666662422
FEDXA01,2,M,NR,3,6,12.233333333333576
FEDXA01,2,M,NR,6,1,8.5
FEDXA01,2,M,NR,1,6,3.9666666666671517
FEDXA01,2,M,NR,6,1,12.433333333332484
FEDXA01,2,M,NR,5,3,21.233333333332666
FEDXA01,2,M,NR,7,7,78.65000000000055
FEDXA01,2,M,NR,7,7,112.3166666666666
FEDXA01,2,M,NR,7,1,11.016666666666424
FEDXA01,2,M,NR,1,4,1.2666666666664241
FEDXA01,2,M,NR,1,1,3.4166666666660603
FEDXA01,2,M,NR,1,1,72.76666666666733
FEDXA01,2,M,NR,1,2,2.683333333333394
FEDXA01,2,M,NR,2,3,3.316666666666606
FEDXA01,2,M,NR,6,4,7.283333333333758
FEDXA01,2,M,NR,4,3,134.43333333333248
FEDXA01,2,M,NR,5,3,2.5333333333337578
FEDXA01,2,M,NR,3,6,48.36666666666588
FEDXA01,2,M,NR,6,3,23.63333333333412
FEDXA01,2,M,NR,3,5,18.766666666666424
FEDXA01,2,M,NR,5,5,21.91666666666606
FEDXA01,2,M,NR,5,1,11.033333333333758
FEDXA01,2,M,NR,1,1,14.41666666666697
FEDXA01,2,M,NR,1,7,2.7999999999992724
FEDXA01,2,M,NR,7,1,24.350000000000364
FEDXA01,2,M,NR,1,3,1.6499999999996362
FEDXA01,2,M,NR,3,1,5.716666666667152
FEDXA01,2,M,NR,1,1,8.966666666666242
FEDXA01,2,M,NR,1,6,5.083333333
FEDXA01,2,M,NR,6,5,16.800000000000182
FEDXA01,2,M,NR,5,3,15.16666666666606
FEDXA01,2,M,NR,3,5,9.066666666666606
FEDXA01,2,M,NR,5,1,10.75
FEDXA01,2,M,NR,1,7,5.516666666667334
FEDXA01,2,M,NR,7,1,19.08333333333303
FEDXA01,2,M,NR,1,1,2.666666667
FEDXA01,2,M,NR,1,1,1.933333333333394
FEDXA01,2,M,NR,1,6,3.666666667
FEDXA01,2,M,NR,6,1,17.96666666666715
FEDXA01,2,M,NR,1,7,6.066666666666606
FEDXA01,2,M,NR,7,7,12.16666666666606
FEDXA01,2,M,NR,7,1,11.516666666667334
FEDXA01,2,M,NR,1,6,5.533333333332848
FEDXA01,2,M,NR,6,1,19.899999999999636
FEDXA01,2,M,NR,1,5,2.9666666666671517
FEDXA01,2,M,NR,4,4,61.66666666666606
FEDXA01,2,M,NR,4,4,1.9166666666669698
FEDXA01,2,M,NR,4,5,87.93333333
FEDXA01,2,M,NR,5,3,1.9666666666671517
FEDXA01,2,M,NR,6,6,73.15000000000055
FEDXA01,2,M,NR,6,1,3.2999999999992724
FEDXA01,2,M,NR,1,2,87.81666667
FEDXA01,2,M,NR,2,4,9.816666666666606
FEDXA01,2,M,NR,1,7,168.73333333333358
FEDXA01,2,M,NR,7,4,98.66666666666606
FEDXA01,2,M,NR,7,1,15.75
FEDXA01,2,M,NR,1,4,6.416666667
FEDXA01,2,M,NR,4,3,21.566666666666606
FEDXA01,2,M,NR,3,1,15.716666666667152
FEDXA01,2,M,NR,1,5,5.433333333333394
FEDXA01,2,M,NR,5,6,18.349999999999454
FEDXA01,2,M,NR,6,4,18.766666666667334
FEDXA01,2,M,NR,4,3,12.649999999999636
FEDXA01,2,M,NR,3,1,10.516666666666424
FEDXA01,2,M,NR,1,3,3.050000000000182
FEDXA01,2,M,NR,1,1,6.266666666666424
FEDXA01,2,M,NR,1,1,1.866666666666788
FEDXA01,2,M,NR,1,1,10.933333333333394
FEDXA01,2,M,NR,6,4,15.16666666666788
FEDXA01,2,M,NR,4,5,14.799999999999272
FEDXA01,2,M,NR,5,7,16.133333333333212
FEDXA01,2,M,NR,7,6,19.78333333333285
FEDXA01,2,M,NR,6,7,42.483333333333576
FEDXA01,2,M,NR,1,7,1.0333333333328483
FEDXA01,2,M,NR,6,5,81.39999999999964
FEDXA01,2,M,NR,5,7,66.76666666666642
FEDXA01,2,M,NR,7,5,53.81666667
FEDXA01,2,M,NR,5,3,24.616666666666788
FEDXA01,2,M,NR,3,1,20.366666666666788
FEDXA01,2,M,NR,1,1,1.1000000000003638
FEDXA01,2,M,NR,1,1,11.816666666667516
FEDXA01,2,M,NR,1,7,6.4333333333324845
FEDXA01,2,M,NR,7,1,22.53333333333285
FEDXA01,2,M,NR,1,3,9.983333333333576
FEDXA01,2,M,NR,3,1,7.149999999999636
FEDXA01,2,M,NR,1,1,5.450000000000728
FEDXA01,2,M,NR,1,1,5.883333333333212
FEDXA01,2,M,NR,1,5,5.9333333333343035
FEDXA01,2,M,NR,5,5,10.599999999998545
FEDXA01,2,M,NR,5,1,18.066666666667516
FEDXA01,2,M,NR,1,7,3.766666666666424
FEDXA01,2,M,NR,7,1,18.566666666667516
FEDXA01,2,M,NR,2,1,7.116666666666788
FEDXA01,2,M,NR,1,2,3.633333333333212
FEDXA01,2,M,NR,2,5,6.033333333332848
FEDXA01,2,M,NR,4,1,20.25
FEDXA01,2,M,NR,1,6,1.75
FEDXA01,2,M,NR,6,7,92.54999999999927
FEDXA01,2,M,NR,6,7,20.683333333332484
FEDXA01,2,M,NR,7,1,23.683333333334303
FEDXA02,2,M,GRAIN,4,1,1.266666667
FEDXA02,2,M,GRAIN,1,5,2
FEDXA02,2,M,GRAIN,5,1,4.366666666666646
FEDXA02,2,M,GRAIN,1,1,1.6333333333333542
FEDXA02,2,M,GRAIN,1,1,2.2833333333333314
FEDXA02,2,M,GRAIN,1,2,3.049999999999983
FEDXA02,2,M,GRAIN,2,1,2.066666666666663
FEDXA02,2,M,GRAIN,1,1,1.1500000000000057
FEDXA02,2,M,GRAIN,1,1,4.333333333333343
FEDXA02,2,M,GRAIN,1,3,1.3499999999999943
FEDXA02,2,M,GRAIN,3,3,3.7833333333333314
FEDXA02,2,M,GRAIN,3,2,11.283333333333331
FEDXA02,2,M,GRAIN,2,6,4.366666666666674
FEDXA02,2,M,GRAIN,6,2,6.083333333333343
FEDXA02,2,M,GRAIN,2,2,1.4166666666666572
FEDXA02,2,M,GRAIN,2,7,5.766666667
FEDXA02,2,M,GRAIN,7,3,10.383333333333326
FEDXA02,2,M,GRAIN,3,1,2.5333333333333314
FEDXA02,2,M,GRAIN,1,4,5.150000000000006
FEDXA02,2,M,GRAIN,4,1,10.166666666666657
FEDXA02,2,M,GRAIN,1,1,37.81666666666666
FEDXA02,2,M,GRAIN,1,3,5.4833333333333485
FEDXA02,2,M,GRAIN,3,2,7.916666666666629
FEDXA02,2,M,GRAIN,2,6,9.900000000000034
FEDXA02,2,M,GRAIN,6,1,3.2333333333333485
FEDXA02,2,M,GRAIN,1,1,38.53333333
FEDXA02,2,M,GRAIN,1,7,2.5833333333333144
FEDXA02,2,M,GRAIN,7,4,59.76666666666671
FEDXA02,2,M,GRAIN,4,5,5.233333333333292
FEDXA02,2,M,GRAIN,5,5,146.63333333333338
FEDXA02,2,M,GRAIN,5,2,3.1666666666666288
FEDXA02,2,M,GRAIN,5,4,3.4666666666665833
FEDXA02,2,M,GRAIN,4,2,2.8999999999999773
FEDXA02,2,M,GRAIN,2,3,37.316666666666606
FEDXA02,2,M,GRAIN,3,3,2.716666666666697
FEDXA02,2,M,GRAIN,3,6,9.766666666666652
FEDXA02,2,M,GRAIN,6,6,7.7666666666666515
FEDXA02,2,M,GRAIN,6,1,5.9833333333333485
FEDXA02,2,M,GRAIN,1,2,3.2000000000000455
FEDXA02,2,M,GRAIN,2,2,1.3500000000000227
FEDXA02,2,M,GRAIN,2,1,10.116666666666674
FEDXA02,2,M,GRAIN,1,4,9.633333333333326
FEDXA02,2,M,GRAIN,4,2,2.5166666666666515
FEDXA02,2,M,GRAIN,2,1,28.25
FEDXA02,2,M,GRAIN,1,7,21.383333333333326
FEDXA02,2,M,GRAIN,7,2,3.966666666666697
FEDXA02,2,M,GRAIN,2,3,1.25
FEDXA02,2,M,GRAIN,3,4,7.5833333333332575
FEDXA02,2,M,GRAIN,3,3,9.5
FEDXA02,2,M,GRAIN,3,5,4.283333333333417
FEDXA02,2,M,GRAIN,5,1,4.7999999999999545
FEDXA02,2,M,GRAIN,1,2,1.033333333333303
FEDXA02,2,M,GRAIN,2,4,4.7333333333333485
FEDXA02,2,M,GRAIN,4,1,4.316666667
FEDXA02,2,M,GRAIN,1,3,4.899999999999977
FEDXA02,2,M,GRAIN,3,4,26.766666666666765
FEDXA02,2,M,GRAIN,4,4,10.033333333333303
FEDXA02,2,M,GRAIN,4,1,1.9333333333331666
FEDXA02,2,M,GRAIN,1,1,3.366666666666788
FEDXA02,2,M,GRAIN,1,4,1.5166666666666515
FEDXA02,2,M,GRAIN,4,7,9.049999999999955
FEDXA02,2,M,GRAIN,7,1,10.516666666666652
FEDXA02,2,M,GRAIN,1,3,2.3500000000001364
FEDXA02,2,M,GRAIN,3,2,4.183333333333167
FEDXA02,2,M,GRAIN,2,6,56.78333333
FEDXA02,2,M,GRAIN,6,6,15.583333333333485
FEDXA02,2,M,GRAIN,6,4,2.783333333333303
FEDXA02,2,M,GRAIN,4,5,6.7999999999999545
FEDXA02,2,M,GRAIN,5,1,5.9166666666667425
FEDXA02,2,M,GRAIN,1,6,3.8333333333332575
FEDXA02,2,M,GRAIN,6,3,41.03333333
FEDXA02,2,M,GRAIN,3,2,10.799999999999955
FEDXA02,2,M,GRAIN,2,6,8.616666666666788
FEDXA02,2,M,GRAIN,6,1,6.9833333333333485
FEDXA02,2,M,GRAIN,1,1,1.466666666666697
FEDXA02,2,M,GRAIN,1,1,59.51666666666665
FEDXA02,2,M,GRAIN,1,5,3.183333333333394
FEDXA02,2,M,GRAIN,5,1,31.133333333333212
FEDXA02,2,M,GRAIN,1,6,21.75
FEDXA02,2,M,GRAIN,6,2,5.433333333333394
FEDXA02,2,M,GRAIN,2,1,1.7000000000000455
FEDXA02,2,M,GRAIN,1,6,39.049999999999955
FEDXA02,2,M,GRAIN,6,1,7.849999999999909
FEDXA02,2,M,GRAIN,1,4,6.4166666666667425
FEDXA02,2,M,GRAIN,4,1,14.299999999999955
FEDXA02,2,M,GRAIN,1,6,1.2333333333333485
FEDXA02,2,M,GRAIN,6,1,9.849999999999909
FEDXA02,2,M,GRAIN,1,2,1.683333333333394
FEDXA02,2,M,GRAIN,2,3,27.26666666666665
FEDXA02,2,M,GRAIN,3,2,1.316666666666606
FEDXA02,2,M,GRAIN,2,3,2.9166666666667425
FEDXA02,2,M,GRAIN,2,1,22.066666666666833
FEDXA02,2,M,GRAIN,1,4,39.13333333333321
FEDXA02,2,M,GRAIN,3,2,33.200000000000045
FEDXA02,2,M,GRAIN,2,1,18.86666666666656
