"sex","order","diet","term","group1","group2","null.value","estimate","conf.low","conf.high","p.adj","p.adj.signif"
"F","2","NR","hour","1","13",0,1.5,0.656643928613499,2.3433560713865,2.83e-07,"****"
"F","2","NR","hour","1","14",0,1.02380952380952,0.180453452423024,1.86716559519602,0.00324,"**"
"F","2","NR","hour","1","15",0,0.785714285714286,-0.0576417856722135,1.62907035710079,0.104,"ns"
"F","2","NR","hour","1","16",0,0.642857142857142,-0.200498928529357,1.48621321424364,0.42,"ns"
"F","2","NR","hour","1","17",0,0.452380952380952,-0.390975119005548,1.29573702376745,0.941,"ns"
"F","2","NR","hour","1","18",0,0.547619047619047,-0.295737023767452,1.39097511900555,0.732,"ns"
"F","2","NR","hour","1","19",0,0.142857142857142,-0.700498928529357,0.986213214243642,1,"ns"
"F","2","NR","hour","1","20",0,0.0714285714285709,-0.771927499957929,0.91478464281507,1,"ns"
"F","2","NR","hour","1","21",0,0.214285714285714,-0.629070357100786,1.05764178567221,1,"ns"
"F","2","NR","hour","1","22",0,0.357142857142857,-0.486213214243643,1.20049892852936,0.996,"ns"
"F","2","NR","hour","1","23",0,0.69047619047619,-0.152879880910309,1.53383226186269,0.283,"ns"
"F","2","NR","hour","2","3",0,0.11904761904762,-0.724308452338879,0.96240369043412,1,"ns"
"F","2","NR","hour","2","4",0,0.0238095238095239,-0.819546547576976,0.867165595196023,1,"ns"
"F","2","NR","hour","2","5",0,-0.142857142857142,-0.986213214243642,0.700498928529357,1,"ns"
"F","2","NR","hour","2","6",0,-0.214285714285714,-1.05764178567221,0.629070357100785,1,"ns"
"F","2","NR","hour","2","7",0,-0.380952380952379,-1.22430845233888,0.46240369043412,0.991,"ns"
"F","2","NR","hour","2","8",0,-0.0238095238095239,-0.867165595196023,0.819546547576976,1,"ns"
"F","2","NR","hour","2","9",0,-0.261904761904761,-1.10526083329126,0.581451309481738,1,"ns"
"F","2","NR","hour","2","10",0,-0.285714285714286,-1.12907035710079,0.557641785672213,1,"ns"
"F","2","NR","hour","2","11",0,-0.333333333333334,-1.17668940471983,0.510022738053165,0.999,"ns"
"F","2","NR","hour","2","12",0,-0.0476190476190471,-0.890975119005547,0.795737023767452,1,"ns"
"F","2","NR","hour","2","13",0,1.19047619047619,0.34712011908969,2.03383226186269,0.000162,"***"
"F","2","NR","hour","2","14",0,0.714285714285714,-0.129070357100785,1.55764178567221,0.225,"ns"
"F","2","NR","hour","2","15",0,0.476190476190477,-0.367165595196022,1.31954654757698,0.905,"ns"
"F","2","NR","hour","2","16",0,0.333333333333333,-0.510022738053166,1.17668940471983,0.999,"ns"
"F","2","NR","hour","2","17",0,0.142857142857143,-0.700498928529357,0.986213214243642,1,"ns"
"F","2","NR","hour","2","18",0,0.238095238095238,-0.605260833291261,1.08145130948174,1,"ns"
"F","2","NR","hour","2","19",0,-0.166666666666667,-1.01002273805317,0.676689404719833,1,"ns"
"F","2","NR","hour","2","20",0,-0.238095238095238,-1.08145130948174,0.605260833291261,1,"ns"
"F","2","NR","hour","2","21",0,-0.0952380952380955,-0.938594166624595,0.748117976148404,1,"ns"
"F","2","NR","hour","2","22",0,0.0476190476190475,-0.795737023767452,0.890975119005547,1,"ns"
"F","2","NR","hour","2","23",0,0.380952380952381,-0.462403690434118,1.22430845233888,0.991,"ns"
"F","2","NR","hour","3","4",0,-0.0952380952380964,-0.938594166624596,0.748117976148403,1,"ns"
"F","2","NR","hour","3","5",0,-0.261904761904762,-1.10526083329126,0.581451309481737,1,"ns"
"F","2","NR","hour","3","6",0,-0.333333333333335,-1.17668940471983,0.510022738053165,0.999,"ns"
"F","2","NR","hour","3","7",0,-0.5,-1.3433560713865,0.3433560713865,0.858,"ns"
"F","2","NR","hour","3","8",0,-0.142857142857144,-0.986213214243644,0.700498928529355,1,"ns"
"F","2","NR","hour","3","9",0,-0.380952380952381,-1.22430845233888,0.462403690434118,0.991,"ns"
"F","2","NR","hour","3","10",0,-0.404761904761907,-1.24811797614841,0.438594166624593,0.982,"ns"
"F","2","NR","hour","3","11",0,-0.452380952380955,-1.29573702376745,0.390975119005545,0.941,"ns"
"F","2","NR","hour","3","12",0,-0.166666666666667,-1.01002273805317,0.676689404719832,1,"ns"
"F","2","NR","hour","3","13",0,1.07142857142857,0.22807250004207,1.91478464281507,0.00143,"**"
"F","2","NR","hour","3","14",0,0.595238095238094,-0.248117976148406,1.43859416662459,0.577,"ns"
"F","2","NR","hour","3","15",0,0.357142857142857,-0.486213214243643,1.20049892852936,0.996,"ns"
"F","2","NR","hour","3","16",0,0.214285714285713,-0.629070357100786,1.05764178567221,1,"ns"
"F","2","NR","hour","3","17",0,0.0238095238095226,-0.819546547576977,0.867165595196022,1,"ns"
"F","2","NR","hour","3","18",0,0.119047619047618,-0.724308452338882,0.962403690434117,1,"ns"
"F","2","NR","hour","3","19",0,-0.285714285714287,-1.12907035710079,0.557641785672212,1,"ns"
"F","2","NR","hour","3","20",0,-0.357142857142858,-1.20049892852936,0.486213214243641,0.996,"ns"
"F","2","NR","hour","3","21",0,-0.214285714285716,-1.05764178567222,0.629070357100784,1,"ns"
"F","2","NR","hour","3","22",0,-0.0714285714285728,-0.914784642815072,0.771927499957927,1,"ns"
"F","2","NR","hour","3","23",0,0.261904761904761,-0.581451309481739,1.10526083329126,1,"ns"
"F","2","NR","hour","4","5",0,-0.166666666666666,-1.01002273805317,0.676689404719834,1,"ns"
"F","2","NR","hour","4","6",0,-0.238095238095238,-1.08145130948174,0.605260833291261,1,"ns"
"F","2","NR","hour","4","7",0,-0.404761904761903,-1.2481179761484,0.438594166624596,0.982,"ns"
"F","2","NR","hour","4","8",0,-0.0476190476190478,-0.890975119005547,0.795737023767452,1,"ns"
"F","2","NR","hour","4","9",0,-0.285714285714285,-1.12907035710078,0.557641785672214,1,"ns"
"F","2","NR","hour","4","10",0,-0.30952380952381,-1.15287988091031,0.533832261862689,1,"ns"
"F","2","NR","hour","4","11",0,-0.357142857142858,-1.20049892852936,0.486213214243641,0.996,"ns"
"F","2","NR","hour","4","12",0,-0.071428571428571,-0.91478464281507,0.771927499957929,1,"ns"
"F","2","NR","hour","4","13",0,1.16666666666667,0.323310595280167,2.01002273805317,0.000255,"***"
"F","2","NR","hour","4","14",0,0.69047619047619,-0.152879880910309,1.53383226186269,0.283,"ns"
"F","2","NR","hour","4","15",0,0.452380952380953,-0.390975119005546,1.29573702376745,0.941,"ns"
"F","2","NR","hour","4","16",0,0.309523809523809,-0.53383226186269,1.15287988091031,1,"ns"
"F","2","NR","hour","4","17",0,0.119047619047619,-0.724308452338881,0.962403690434118,1,"ns"
"F","2","NR","hour","4","18",0,0.214285714285714,-0.629070357100785,1.05764178567221,1,"ns"
"F","2","NR","hour","4","19",0,-0.190476190476191,-1.03383226186269,0.652879880910309,1,"ns"
"F","2","NR","hour","4","20",0,-0.261904761904762,-1.10526083329126,0.581451309481738,1,"ns"
"F","2","NR","hour","4","21",0,-0.119047619047619,-0.962403690434119,0.72430845233888,1,"ns"
"F","2","NR","hour","4","22",0,0.0238095238095236,-0.819546547576976,0.867165595196023,1,"ns"
"F","2","NR","hour","4","23",0,0.357142857142857,-0.486213214243642,1.20049892852936,0.996,"ns"
"F","2","NR","hour","5","6",0,-0.0714285714285723,-0.914784642815072,0.771927499957927,1,"ns"
"F","2","NR","hour","5","7",0,-0.238095238095237,-1.08145130948174,0.605260833291262,1,"ns"
"F","2","NR","hour","5","8",0,0.119047619047618,-0.724308452338881,0.962403690434118,1,"ns"
"F","2","NR","hour","5","9",0,-0.119047619047619,-0.962403690434118,0.724308452338881,1,"ns"
"F","2","NR","hour","5","10",0,-0.142857142857144,-0.986213214243644,0.700498928529355,1,"ns"
"F","2","NR","hour","5","11",0,-0.190476190476192,-1.03383226186269,0.652879880910307,1,"ns"
"F","2","NR","hour","5","12",0,0.0952380952380951,-0.748117976148404,0.938594166624594,1,"ns"
"F","2","NR","hour","5","13",0,1.33333333333333,0.489977261946833,2.17668940471983,9.63e-06,"****"
"F","2","NR","hour","5","14",0,0.857142857142856,0.0137867857563567,1.70049892852936,0.0415,"*"
"F","2","NR","hour","5","15",0,0.619047619047619,-0.22430845233888,1.46240369043412,0.497,"ns"
"F","2","NR","hour","5","16",0,0.476190476190475,-0.367165595196024,1.31954654757697,0.905,"ns"
"F","2","NR","hour","5","17",0,0.285714285714285,-0.557641785672214,1.12907035710078,1,"ns"
"F","2","NR","hour","5","18",0,0.38095238095238,-0.462403690434119,1.22430845233888,0.991,"ns"
"F","2","NR","hour","5","19",0,-0.0238095238095247,-0.867165595196024,0.819546547576975,1,"ns"
"F","2","NR","hour","5","20",0,-0.095238095238096,-0.938594166624595,0.748117976148403,1,"ns"
"F","2","NR","hour","5","21",0,0.0476190476190467,-0.795737023767453,0.890975119005546,1,"ns"
"F","2","NR","hour","5","22",0,0.19047619047619,-0.65287988091031,1.03383226186269,1,"ns"
"F","2","NR","hour","5","23",0,0.523809523809523,-0.319546547576976,1.36716559519602,0.8,"ns"
"F","2","NR","hour","6","7",0,-0.166666666666665,-1.01002273805316,0.676689404719834,1,"ns"
"F","2","NR","hour","6","8",0,0.19047619047619,-0.652879880910309,1.03383226186269,1,"ns"
"F","2","NR","hour","6","9",0,-0.0476190476190467,-0.890975119005546,0.795737023767453,1,"ns"
"F","2","NR","hour","6","10",0,-0.0714285714285718,-0.914784642815071,0.771927499957928,1,"ns"
"F","2","NR","hour","6","11",0,-0.11904761904762,-0.962403690434119,0.72430845233888,1,"ns"
"F","2","NR","hour","6","12",0,0.166666666666667,-0.676689404719832,1.01002273805317,1,"ns"
"F","2","NR","hour","6","13",0,1.4047619047619,0.561405833375405,2.2481179761484,2.18e-06,"****"
"F","2","NR","hour","6","14",0,0.928571428571428,0.085215357184929,1.77192749995793,0.0148,"*"
"F","2","NR","hour","6","15",0,0.690476190476191,-0.152879880910308,1.53383226186269,0.283,"ns"
"F","2","NR","hour","6","16",0,0.547619047619048,-0.295737023767452,1.39097511900555,0.732,"ns"
"F","2","NR","hour","6","17",0,0.357142857142857,-0.486213214243642,1.20049892852936,0.996,"ns"
"F","2","NR","hour","6","18",0,0.452380952380953,-0.390975119005547,1.29573702376745,0.941,"ns"
"F","2","NR","hour","6","19",0,0.0476190476190476,-0.795737023767452,0.890975119005547,1,"ns"
"F","2","NR","hour","6","20",0,-0.0238095238095237,-0.867165595196023,0.819546547576976,1,"ns"
"F","2","NR","hour","6","21",0,0.119047619047619,-0.724308452338881,0.962403690434118,1,"ns"
"F","2","NR","hour","6","22",0,0.261904761904762,-0.581451309481738,1.10526083329126,1,"ns"
"F","2","NR","hour","6","23",0,0.595238095238096,-0.248117976148404,1.4385941666246,0.577,"ns"
"F","2","NR","hour","7","8",0,0.357142857142855,-0.486213214243644,1.20049892852936,0.996,"ns"
"F","2","NR","hour","7","9",0,0.119047619047618,-0.724308452338881,0.962403690434118,1,"ns"
"F","2","NR","hour","7","10",0,0.0952380952380932,-0.748117976148406,0.938594166624593,1,"ns"
"F","2","NR","hour","7","11",0,0.0476190476190451,-0.795737023767454,0.890975119005545,1,"ns"
"F","2","NR","hour","7","12",0,0.333333333333332,-0.510022738053167,1.17668940471983,0.999,"ns"
"F","2","NR","hour","7","13",0,1.57142857142857,0.72807250004207,2.41478464281507,5.88e-08,"****"
"F","2","NR","hour","7","14",0,1.09523809523809,0.251882023851594,1.93859416662459,0.000941,"***"
"F","2","NR","hour","7","15",0,0.857142857142857,0.0137867857563571,1.70049892852936,0.0415,"*"
"F","2","NR","hour","7","16",0,0.714285714285713,-0.129070357100787,1.55764178567221,0.225,"ns"
"F","2","NR","hour","7","17",0,0.523809523809522,-0.319546547576977,1.36716559519602,0.8,"ns"
"F","2","NR","hour","7","18",0,0.619047619047618,-0.224308452338882,1.46240369043412,0.497,"ns"
"F","2","NR","hour","7","19",0,0.214285714285713,-0.629070357100787,1.05764178567221,1,"ns"
"F","2","NR","hour","7","20",0,0.142857142857141,-0.700498928529358,0.986213214243641,1,"ns"
"F","2","NR","hour","7","21",0,0.285714285714284,-0.557641785672216,1.12907035710078,1,"ns"
"F","2","NR","hour","7","22",0,0.428571428571427,-0.414784642815073,1.27192749995793,0.966,"ns"
"F","2","NR","hour","7","23",0,0.761904761904761,-0.0814513094817388,1.60526083329126,0.136,"ns"
"F","2","NR","hour","8","9",0,-0.238095238095237,-1.08145130948174,0.605260833291262,1,"ns"
"F","2","NR","hour","8","10",0,-0.261904761904762,-1.10526083329126,0.581451309481737,1,"ns"
"F","2","NR","hour","8","11",0,-0.30952380952381,-1.15287988091031,0.533832261862689,1,"ns"
"F","2","NR","hour","8","12",0,-0.0238095238095231,-0.867165595196023,0.819546547576976,1,"ns"
"F","2","NR","hour","8","13",0,1.21428571428571,0.370929642899214,2.05764178567221,0.000103,"***"
"F","2","NR","hour","8","14",0,0.738095238095238,-0.105260833291261,1.58145130948174,0.177,"ns"
"F","2","NR","hour","8","15",0,0.500000000000001,-0.343356071386498,1.3433560713865,0.858,"ns"
"F","2","NR","hour","8","16",0,0.357142857142857,-0.486213214243642,1.20049892852936,0.996,"ns"
"F","2","NR","hour","8","17",0,0.166666666666667,-0.676689404719833,1.01002273805317,1,"ns"
"F","2","NR","hour","8","18",0,0.261904761904762,-0.581451309481737,1.10526083329126,1,"ns"
"F","2","NR","hour","8","19",0,-0.142857142857143,-0.986213214243642,0.700498928529357,1,"ns"
"F","2","NR","hour","8","20",0,-0.214285714285714,-1.05764178567221,0.629070357100785,1,"ns"
"F","2","NR","hour","8","21",0,-0.0714285714285715,-0.914784642815071,0.771927499957928,1,"ns"
"F","2","NR","hour","8","22",0,0.0714285714285715,-0.771927499957928,0.914784642815071,1,"ns"
"F","2","NR","hour","8","23",0,0.404761904761905,-0.438594166624594,1.2481179761484,0.982,"ns"
"F","2","NR","hour","9","10",0,-0.0238095238095251,-0.867165595196025,0.819546547576974,1,"ns"
"F","2","NR","hour","9","11",0,-0.0714285714285732,-0.914784642815073,0.771927499957926,1,"ns"
"F","2","NR","hour","9","12",0,0.214285714285714,-0.629070357100785,1.05764178567221,1,"ns"
"F","2","NR","hour","9","13",0,1.45238095238095,0.609024880994452,2.29573702376745,7.92e-07,"****"
"F","2","NR","hour","9","14",0,0.976190476190475,0.132834404803976,1.81954654757697,0.00708,"**"
"F","2","NR","hour","9","15",0,0.738095238095238,-0.105260833291261,1.58145130948174,0.177,"ns"
"F","2","NR","hour","9","16",0,0.595238095238094,-0.248117976148405,1.43859416662459,0.577,"ns"
"F","2","NR","hour","9","17",0,0.404761904761904,-0.438594166624595,1.2481179761484,0.982,"ns"
"F","2","NR","hour","9","18",0,0.499999999999999,-0.3433560713865,1.3433560713865,0.858,"ns"
"F","2","NR","hour","9","19",0,0.0952380952380943,-0.748117976148405,0.938594166624594,1,"ns"
"F","2","NR","hour","9","20",0,0.023809523809523,-0.819546547576976,0.867165595196023,1,"ns"
"F","2","NR","hour","9","21",0,0.166666666666666,-0.676689404719834,1.01002273805317,1,"ns"
"F","2","NR","hour","9","22",0,0.309523809523809,-0.533832261862691,1.15287988091031,1,"ns"
"F","2","NR","hour","9","23",0,0.642857142857142,-0.200498928529357,1.48621321424364,0.42,"ns"
"F","2","NR","hour","10","11",0,-0.047619047619048,-0.890975119005547,0.795737023767451,1,"ns"
"F","2","NR","hour","10","12",0,0.238095238095239,-0.60526083329126,1.08145130948174,1,"ns"
"F","2","NR","hour","10","13",0,1.47619047619048,0.632834404803977,2.31954654757698,4.75e-07,"****"
"F","2","NR","hour","10","14",0,1,0.156643928613501,1.8433560713865,0.00481,"**"
"F","2","NR","hour","10","15",0,0.761904761904763,-0.0814513094817362,1.60526083329126,0.136,"ns"
"F","2","NR","hour","10","16",0,0.61904761904762,-0.22430845233888,1.46240369043412,0.497,"ns"
"F","2","NR","hour","10","17",0,0.428571428571429,-0.41478464281507,1.27192749995793,0.966,"ns"
"F","2","NR","hour","10","18",0,0.523809523809525,-0.319546547576975,1.36716559519602,0.8,"ns"
"F","2","NR","hour","10","19",0,0.119047619047619,-0.72430845233888,0.962403690434119,1,"ns"
"F","2","NR","hour","10","20",0,0.0476190476190482,-0.795737023767451,0.890975119005548,1,"ns"
"F","2","NR","hour","10","21",0,0.190476190476191,-0.652879880910309,1.03383226186269,1,"ns"
"F","2","NR","hour","10","22",0,0.333333333333334,-0.510022738053166,1.17668940471983,0.999,"ns"
"F","2","NR","hour","10","23",0,0.666666666666667,-0.176689404719832,1.51002273805317,0.348,"ns"
"F","2","NR","hour","11","12",0,0.285714285714287,-0.557641785672212,1.12907035710079,1,"ns"
"F","2","NR","hour","11","13",0,1.52380952380952,0.680453452423025,2.36716559519602,1.68e-07,"****"
"F","2","NR","hour","11","14",0,1.04761904761905,0.204262976232549,1.89097511900555,0.00217,"**"
"F","2","NR","hour","11","15",0,0.809523809523811,-0.0338322618626882,1.65287988091031,0.0774,"ns"
"F","2","NR","hour","11","16",0,0.666666666666668,-0.176689404719832,1.51002273805317,0.348,"ns"
"F","2","NR","hour","11","17",0,0.476190476190477,-0.367165595196022,1.31954654757698,0.905,"ns"
"F","2","NR","hour","11","18",0,0.571428571428573,-0.271927499957927,1.41478464281507,0.657,"ns"
"F","2","NR","hour","11","19",0,0.166666666666667,-0.676689404719832,1.01002273805317,1,"ns"
"F","2","NR","hour","11","20",0,0.0952380952380962,-0.748117976148403,0.938594166624596,1,"ns"
"F","2","NR","hour","11","21",0,0.238095238095239,-0.605260833291261,1.08145130948174,1,"ns"
"F","2","NR","hour","11","22",0,0.380952380952382,-0.462403690434118,1.22430845233888,0.991,"ns"
"F","2","NR","hour","11","23",0,0.714285714285716,-0.129070357100784,1.55764178567222,0.225,"ns"
"F","2","NR","hour","12","13",0,1.23809523809524,0.394739166708738,2.08145130948174,6.48e-05,"****"
"F","2","NR","hour","12","14",0,0.761904761904761,-0.0814513094817383,1.60526083329126,0.136,"ns"
"F","2","NR","hour","12","15",0,0.523809523809524,-0.319546547576975,1.36716559519602,0.8,"ns"
"F","2","NR","hour","12","16",0,0.38095238095238,-0.462403690434119,1.22430845233888,0.991,"ns"
"F","2","NR","hour","12","17",0,0.19047619047619,-0.65287988091031,1.03383226186269,1,"ns"
"F","2","NR","hour","12","18",0,0.285714285714285,-0.557641785672214,1.12907035710078,1,"ns"
"F","2","NR","hour","12","19",0,-0.11904761904762,-0.962403690434119,0.72430845233888,1,"ns"
"F","2","NR","hour","12","20",0,-0.190476190476191,-1.03383226186269,0.652879880910308,1,"ns"
"F","2","NR","hour","12","21",0,-0.0476190476190484,-0.890975119005548,0.795737023767451,1,"ns"
"F","2","NR","hour","12","22",0,0.0952380952380946,-0.748117976148405,0.938594166624594,1,"ns"
"F","2","NR","hour","12","23",0,0.428571428571428,-0.414784642815071,1.27192749995793,0.966,"ns"
"F","2","NR","hour","13","14",0,-0.476190476190476,-1.31954654757698,0.367165595196024,0.905,"ns"
"F","2","NR","hour","13","15",0,-0.714285714285713,-1.55764178567221,0.129070357100787,0.225,"ns"
"F","2","NR","hour","13","16",0,-0.857142857142857,-1.70049892852936,-0.0137867857563571,0.0415,"*"
"F","2","NR","hour","13","17",0,-1.04761904761905,-1.89097511900555,-0.204262976232548,0.00217,"**"
"F","2","NR","hour","13","18",0,-0.952380952380952,-1.79573702376745,-0.109024880994452,0.0103,"*"
"F","2","NR","hour","13","19",0,-1.35714285714286,-2.20049892852936,-0.513786785756357,5.9e-06,"****"
"F","2","NR","hour","13","20",0,-1.42857142857143,-2.27192749995793,-0.585215357184928,1.32e-06,"****"
"F","2","NR","hour","13","21",0,-1.28571428571429,-2.12907035710078,-0.442358214327786,2.53e-05,"****"
"F","2","NR","hour","13","22",0,-1.14285714285714,-1.98621321424364,-0.299501071470643,0.000397,"***"
"F","2","NR","hour","13","23",0,-0.809523809523809,-1.65287988091031,0.0338322618626907,0.0774,"ns"
"F","2","NR","hour","14","15",0,-0.238095238095237,-1.08145130948174,0.605260833291262,1,"ns"
"F","2","NR","hour","14","16",0,-0.380952380952381,-1.22430845233888,0.462403690434119,0.991,"ns"
"F","2","NR","hour","14","17",0,-0.571428571428571,-1.41478464281507,0.271927499957928,0.657,"ns"
"F","2","NR","hour","14","18",0,-0.476190476190476,-1.31954654757698,0.367165595196024,0.905,"ns"
"F","2","NR","hour","14","19",0,-0.880952380952381,-1.72430845233888,-0.0375963095658814,0.0298,"*"
"F","2","NR","hour","14","20",0,-0.952380952380952,-1.79573702376745,-0.109024880994453,0.0103,"*"
"F","2","NR","hour","14","21",0,-0.80952380952381,-1.65287988091031,0.0338322618626899,0.0774,"ns"
"F","2","NR","hour","14","22",0,-0.666666666666667,-1.51002273805317,0.176689404719833,0.348,"ns"
"F","2","NR","hour","14","23",0,-0.333333333333333,-1.17668940471983,0.510022738053167,0.999,"ns"
"F","2","NR","hour","15","16",0,-0.142857142857144,-0.986213214243643,0.700498928529356,1,"ns"
"F","2","NR","hour","15","17",0,-0.333333333333334,-1.17668940471983,0.510022738053165,0.999,"ns"
"F","2","NR","hour","15","18",0,-0.238095238095239,-1.08145130948174,0.605260833291261,1,"ns"
"F","2","NR","hour","15","19",0,-0.642857142857144,-1.48621321424364,0.200498928529356,0.42,"ns"
"F","2","NR","hour","15","20",0,-0.714285714285715,-1.55764178567221,0.129070357100784,0.225,"ns"
"F","2","NR","hour","15","21",0,-0.571428571428573,-1.41478464281507,0.271927499957927,0.657,"ns"
"F","2","NR","hour","15","22",0,-0.42857142857143,-1.27192749995793,0.41478464281507,0.966,"ns"
"F","2","NR","hour","15","23",0,-0.0952380952380959,-0.938594166624595,0.748117976148404,1,"ns"
"F","2","NR","hour","16","17",0,-0.19047619047619,-1.03383226186269,0.652879880910309,1,"ns"
"F","2","NR","hour","16","18",0,-0.0952380952380951,-0.938594166624595,0.748117976148404,1,"ns"
"F","2","NR","hour","16","19",0,-0.5,-1.3433560713865,0.343356071386499,0.858,"ns"
"F","2","NR","hour","16","20",0,-0.571428571428572,-1.41478464281507,0.271927499957928,0.657,"ns"
"F","2","NR","hour","16","21",0,-0.428571428571429,-1.27192749995793,0.414784642815071,0.966,"ns"
"F","2","NR","hour","16","22",0,-0.285714285714286,-1.12907035710079,0.557641785672214,1,"ns"
"F","2","NR","hour","16","23",0,0.0476190476190478,-0.795737023767452,0.890975119005547,1,"ns"
"F","2","NR","hour","17","18",0,0.0952380952380953,-0.748117976148404,0.938594166624595,1,"ns"
"F","2","NR","hour","17","19",0,-0.30952380952381,-1.15287988091031,0.53383226186269,1,"ns"
"F","2","NR","hour","17","20",0,-0.380952380952381,-1.22430845233888,0.462403690434118,0.991,"ns"
"F","2","NR","hour","17","21",0,-0.238095238095238,-1.08145130948174,0.605260833291261,1,"ns"
"F","2","NR","hour","17","22",0,-0.0952380952380954,-0.938594166624595,0.748117976148404,1,"ns"
"F","2","NR","hour","17","23",0,0.238095238095238,-0.605260833291261,1.08145130948174,1,"ns"
"F","2","NR","hour","18","19",0,-0.404761904761905,-1.2481179761484,0.438594166624594,0.982,"ns"
"F","2","NR","hour","18","20",0,-0.476190476190476,-1.31954654757698,0.367165595196023,0.905,"ns"
"F","2","NR","hour","18","21",0,-0.333333333333334,-1.17668940471983,0.510022738053166,0.999,"ns"
"F","2","NR","hour","18","22",0,-0.190476190476191,-1.03383226186269,0.652879880910309,1,"ns"
"F","2","NR","hour","18","23",0,0.142857142857143,-0.700498928529357,0.986213214243642,1,"ns"
"F","2","NR","hour","19","20",0,-0.0714285714285713,-0.914784642815071,0.771927499957928,1,"ns"
"F","2","NR","hour","19","21",0,0.0714285714285714,-0.771927499957928,0.914784642815071,1,"ns"
"F","2","NR","hour","19","22",0,0.214285714285714,-0.629070357100785,1.05764178567221,1,"ns"
"F","2","NR","hour","19","23",0,0.547619047619048,-0.295737023767451,1.39097511900555,0.732,"ns"
"F","2","NR","hour","20","21",0,0.142857142857143,-0.700498928529357,0.986213214243642,1,"ns"
"F","2","NR","hour","20","22",0,0.285714285714286,-0.557641785672214,1.12907035710078,1,"ns"
"F","2","NR","hour","20","23",0,0.619047619047619,-0.22430845233888,1.46240369043412,0.497,"ns"
"F","2","NR","hour","21","22",0,0.142857142857143,-0.700498928529357,0.986213214243642,1,"ns"
"F","2","NR","hour","21","23",0,0.476190476190477,-0.367165595196023,1.31954654757698,0.905,"ns"
"F","2","NR","hour","22","23",0,0.333333333333334,-0.510022738053166,1.17668940471983,0.999,"ns"
"F","2","PR","hour","0","1",0,-1.11904761904762,-2.61220406904132,0.374108830946077,0.455,"ns"
"F","2","PR","hour","0","2",0,0.0952380952380931,-1.3979183547556,1.58839454523179,1,"ns"
"F","2","PR","hour","0","3",0,-0.690476190476192,-2.18363264046989,0.802680259517505,0.988,"ns"
"F","2","PR","hour","0","4",0,-0.642857142857145,-2.13601359285084,0.850299307136552,0.995,"ns"
"F","2","PR","hour","0","5",0,-1.07142857142857,-2.56458502142227,0.421727878565125,0.544,"ns"
"F","2","PR","hour","0","6",0,-1.19047619047619,-2.68363264046989,0.302680259517505,0.331,"ns"
"F","2","PR","hour","0","7",0,-1.28571428571428,-2.77887073570798,0.207442164279414,0.2,"ns"
"F","2","PR","hour","0","8",0,-1.23809523809524,-2.73125168808894,0.255061211898456,0.26,"ns"
"F","2","PR","hour","0","9",0,-1.16666666666667,-2.65982311666036,0.32648978332703,0.371,"ns"
"F","2","PR","hour","0","10",0,-1.0952380952381,-2.58839454523179,0.397918354755601,0.499,"ns"
"F","2","PR","hour","0","11",0,-1.02380952380953,-2.51696597380323,0.469346926184168,0.634,"ns"
"F","2","PR","hour","0","12",0,-0.452380952380952,-1.94553740237465,1.04077549761275,1,"ns"
"F","2","PR","hour","0","13",0,1.71428571428571,0.221129264292014,3.20744216427941,0.00803,"**"
"F","2","PR","hour","0","14",0,1.78571428571428,0.292557835720586,3.27887073570798,0.00418,"**"
"F","2","PR","hour","0","15",0,1.57142857142857,0.0782721214348729,3.06458502142227,0.0271,"*"
"F","2","PR","hour","0","16",0,1.09523809523809,-0.397918354755602,2.58839454523179,0.499,"ns"
"F","2","PR","hour","0","17",0,0.428571428571427,-1.06458502142227,1.92172787856512,1,"ns"
"F","2","PR","hour","0","18",0,0.857142857142854,-0.636013592850843,2.35029930713655,0.891,"ns"
"F","2","PR","hour","0","19",0,-0.0476190476190492,-1.54077549761275,1.44553740237465,1,"ns"
"F","2","PR","hour","0","20",0,-0.666666666666668,-2.15982311666037,0.826489783327029,0.992,"ns"
"F","2","PR","hour","0","21",0,-0.642857142857144,-2.13601359285084,0.850299307136553,0.995,"ns"
"F","2","PR","hour","0","22",0,0.0714285714285698,-1.42172787856513,1.56458502142227,1,"ns"
"F","2","PR","hour","0","23",0,-0.0952380952380969,-1.58839454523179,1.3979183547556,1,"ns"
"F","2","PR","hour","1","2",0,1.21428571428571,-0.278870735707984,2.70744216427941,0.295,"ns"
"F","2","PR","hour","1","3",0,0.428571428571427,-1.06458502142227,1.92172787856512,1,"ns"
"F","2","PR","hour","1","4",0,0.476190476190475,-1.01696597380322,1.96934692618417,1,"ns"
"F","2","PR","hour","1","5",0,0.0476190476190477,-1.44553740237465,1.54077549761274,1,"ns"
"F","2","PR","hour","1","6",0,-0.0714285714285721,-1.56458502142227,1.42172787856513,1,"ns"
"F","2","PR","hour","1","7",0,-0.166666666666664,-1.65982311666036,1.32648978332703,1,"ns"
"F","2","PR","hour","1","8",0,-0.119047619047622,-1.61220406904132,1.37410883094608,1,"ns"
"F","2","PR","hour","1","9",0,-0.0476190476190478,-1.54077549761274,1.44553740237465,1,"ns"
"F","2","PR","hour","1","10",0,0.0238095238095234,-1.46934692618417,1.51696597380322,1,"ns"
"F","2","PR","hour","1","11",0,0.0952380952380905,-1.39791835475561,1.58839454523179,1,"ns"
